A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q
0.041488647,0.09252226,-0.04332631,-0.07015416,0.04426144,-0.13824195,-0.11703049,0.09806372,-0.008165881,-0.097511545,0.14196011,-0.046897337,-0.14430629,0.091777936,0.14181611,0.027665734,-0.03795746
-0.04328245,0.058154717,-0.1091799,-0.068159245,0.052731857,0.078587264,-0.101491004,-0.000670135,-0.13043408,-0.036305204,0.13204175,-0.042820625,-0.03607575,0.0009948015,0.102182314,0.110229045,0.025910243
-0.11497088,0.15688871,-0.11770955,-9.88096e-05,0.14294848,0.06398469,0.07855083,-0.10554838,0.09353952,-0.19864497,0.05448802,0.096470356,-0.124105565,0.119654745,0.06771988,0.13316876,0.0018973798
-0.08453266,0.055587105,-0.100929424,-0.13850531,0.07563983,-0.07593994,-0.13703486,-0.103344694,0.07525577,-0.03708005,0.045090303,0.07660583,0.07277815,0.06758851,0.27034125,0.009033203,-0.037969887
0.010337681,0.13204937,0.019754201,0.092378005,-0.11443105,0.06808655,0.019048005,-0.1317389,-0.026791103,-0.1475115,0.06930916,-0.034499787,-0.05715827,0.0064315647,0.17326018,0.14383653,0.11814597
-0.015843779,-0.15140668,0.00885424,-0.12604709,-0.08419596,0.13778177,0.06371069,0.063967034,-0.14680195,0.11994958,-0.100124076,0.122653216,0.07349275,0.052820742,-0.2200506,-0.106588215,0.09357418
-0.037255667,0.020077422,-0.045005716,-0.0325497,0.11895129,-0.04014548,-0.030971788,0.08346087,-0.07214782,-0.02170603,0.016752094,-0.06944059,0.100067616,-0.08496271,-0.10436985,-0.01762934,-0.13615908
-0.06757708,0.002273351,0.1050421,0.07557033,-0.02504947,-0.14298221,0.0827079,-0.081867695,-0.029162265,-0.17123616,0.078231245,0.098424464,-0.013410091,0.1113233,0.12982541,0.016374424,0.0500578
-0.008289903,-0.14089209,-0.07908243,-0.021670103,0.044414073,-0.10659253,-0.118405655,0.09153618,0.12999895,0.12942907,-0.104357064,-0.12968841,0.14000553,0.02371025,-0.012769274,0.01064837,-0.0089544505
0.016403332,-0.00082104653,0.09527454,0.033560574,0.12731892,-0.122515604,-0.14984569,0.052936897,0.13072506,-0.064769626,-0.056699686,0.1102103,-0.1216213,0.012172505,0.0058287457,-0.011058718,-0.010517374
0.13305327,0.18403834,0.02558811,0.111492306,0.10960865,0.09905283,-0.012386188,0.06758742,-0.06049476,-0.089944124,0.122869104,-0.074187204,-0.040470712,-0.0024505258,0.026817456,0.017592058,-0.07927346
0.10820663,0.23405394,-0.013370022,0.011591852,0.04331419,0.13437748,0.10582113,0.14407164,0.10436964,-0.12027172,-0.09795031,-0.124224156,-0.039691918,0.0052117854,0.20192884,0.01357007,0.026655346
-0.059273675,-0.051941983,0.020992845,0.14926255,0.030782491,0.11535367,0.027884498,0.062205255,0.13987696,-0.0010853261,0.11965865,0.090136096,-0.14861637,0.12266302,-0.08430228,-0.12982754,0.013775319
0.019584954,0.13960117,-0.030721523,0.02872914,-0.08048469,0.14398,-0.055267632,-0.0754207,0.108657,-0.10888389,-0.02468273,-0.12618761,0.07671705,-0.07542308,-0.077441484,-0.05761487,-0.06784773
-0.008093685,0.016017705,-0.12263999,0.086695865,-0.10452913,-0.14845872,-0.018921167,-0.10202564,0.026547447,-0.19609395,-0.04798703,0.12329748,-0.089762256,-0.045892827,-0.1279842,-0.07769709,0.0035562366
0.045253247,-0.17288296,-0.11957941,-0.09420344,-0.014323607,0.027393326,-0.02402775,0.06103787,0.07885195,-0.13170435,-0.1453146,-0.06370527,0.09044029,-0.07955457,-0.22402489,0.14193094,-0.108107746
0.095393345,-0.11285791,-0.11906605,0.018586263,-0.015232548,0.0107729435,-0.06644116,0.12427133,-0.04192411,-0.11930028,-0.094199866,0.070653096,-0.13876098,0.044918418,0.07238993,-0.14989601,-0.048330657
0.11590785,0.12211077,-0.067715265,0.028083473,-0.03964918,0.14704224,0.02897276,-0.13870597,-0.10294383,-0.040096268,-0.063370034,-0.09685439,0.072112784,0.109844655,-0.14393458,-0.13525888,-0.14263394
-0.027022168,-0.11218232,-0.009609431,0.02034904,0.051563486,0.14850023,0.019910365,-0.02592779,0.09940149,-0.05512701,-0.022859737,-0.12492623,0.03847821,0.0050923824,-0.06481622,0.038514256,0.1237728
0.01412718,0.13857718,0.079494566,0.13029501,0.02904287,-0.04227432,0.1059182,-0.0660256,-0.061771385,0.04481341,0.11098826,-0.11566211,0.11328015,0.030882,0.101383656,0.07280864,0.024656996
0.014024138,0.06582005,-0.09347735,-0.053034514,0.13590813,-0.010784909,0.07352047,-0.07483703,0.099512234,0.029050358,0.12887499,-0.050821654,-0.028695129,-0.09753138,-0.00611946,0.11721113,0.035628676
-0.003608808,-0.011128411,0.06376818,0.008521467,0.11937323,-0.04980444,-0.12830485,0.12275401,-0.13006875,0.017083496,-0.08887958,0.06222315,-0.07356659,-0.12281702,0.23394854,-0.04056053,0.008653164
0.08186816,0.185771,0.11583802,0.05423616,0.083516896,0.04913588,0.01618068,-0.04258921,-0.07525655,-0.26421833,-0.012396932,-0.0036646873,-0.12807557,0.019803658,0.10165426,0.07080735,0.05157125
-0.13351265,0.1907697,-0.10462001,-0.08661284,0.11934218,-0.09476897,0.066430315,0.10279101,-0.06193448,0.037019223,-0.014844418,-0.009228498,0.067433015,-0.066021435,-0.011713907,0.05641979,0.049420908
-0.0196293,0.25855482,-0.080675416,-0.012137815,0.037667826,-0.14148605,0.090088055,-0.13186944,0.047347218,0.11662552,-0.031842344,-0.0964274,0.06550036,0.040585726,0.18011473,0.14579883,-0.007751167
-0.054616213,0.16917084,0.03362891,0.01707913,-0.122684605,0.03581591,0.086547464,0.028360397,0.05668643,-0.034151554,-0.014446661,-0.056657396,-0.0036057085,0.13076922,-0.11226475,0.13100371,0.044973016
-0.11365259,-0.26227418,0.015526593,-0.027664036,0.06421217,0.07494874,0.05014132,-0.026767373,0.09675194,-0.045106694,-0.043969058,-0.12550078,-0.10222405,-0.12945628,-0.04582762,0.05153005,0.01167886
0.107161045,0.20602942,-0.095081255,0.068410516,-0.060984373,-0.049292654,-0.047422707,0.100639075,-0.14252901,-0.07976918,-0.06320739,0.10981569,-0.06088636,-0.009086609,-0.035059035,0.05512853,-0.09930336
0.03092514,-0.16095959,0.0442677,0.14569667,-0.12549356,-0.056254327,0.14522785,0.0976588,0.108183205,0.09709844,0.14065495,-0.13698085,-0.060111545,0.1256626,0.042945057,0.10450357,0.09276837
0.003779322,-0.25181824,0.054700598,0.1439355,-0.05153706,-0.107730195,-0.0065219104,0.034050673,0.1356216,0.2642813,-0.093440786,0.055740476,0.060663894,0.024576426,0.02277729,0.03441155,-0.06015966
-0.08308944,-0.1035658,0.0024599135,0.046466127,-0.110322446,0.027215049,-0.07724621,-0.01048179,-0.14917725,-0.037261635,-0.044528924,-0.07137539,-0.0069015175,-0.059171557,-0.018342875,-0.06382973,0.07917033
-0.1198913,-0.10353942,-0.055036247,0.09693682,-0.07415697,0.13585219,-0.1126558,0.12381253,-0.13987583,-0.15457834,-0.0134513825,-0.13654569,0.122277975,0.05151488,-0.24082893,0.011909381,-0.048581086
-0.10262686,-0.12431669,-0.120459355,-0.009875521,-0.014451116,-0.059751987,-0.11508876,-0.11845788,-0.12046316,-0.17460509,-0.07049849,0.023951605,0.0775885,-0.017059952,-0.18905033,-0.077741526,0.07700682
0.10486269,-0.14634553,0.03914103,-0.110502206,0.12899029,-0.080774516,-0.07504667,0.011921197,-0.09318797,-0.26376462,0.053552613,-0.10258229,-0.14386663,-0.06574937,-0.14218691,-0.06111124,0.040526584
0.13393682,0.11957312,0.047440425,0.13854074,-0.14548758,0.040663093,-0.07992017,0.12774807,0.106892675,0.053543374,0.011169106,-0.02944304,-0.05678816,0.05341561,0.22605072,-0.02239865,0.11861339
-0.026112095,-0.25074905,0.0786884,0.13148415,-0.059038766,0.14458987,-0.13363802,-0.0025811493,-0.04763387,-0.21054086,0.13551626,0.112734795,0.14524609,-0.06366007,-0.003156066,-0.1442643,0.037671596
0.06331058,-0.10488192,-0.012956247,0.03092204,-0.05539704,0.11168033,-0.0023984313,-0.13523984,0.042335436,-0.1716162,-0.07681352,-0.07871955,-0.06278451,0.1453104,-0.12745132,-0.09930208,0.04956405
-0.08358297,-0.15683645,0.051513568,0.042484045,0.036915883,-0.087055765,0.13591439,0.0037089586,-0.06823061,-0.14847203,0.078487486,-0.06006042,-0.081170335,-0.01990676,0.040587015,-0.0051722676,-0.052698217
0.016575605,0.07640256,0.019219115,-0.14638136,-0.10287976,-0.042122,0.07540044,0.006847501,-0.110119164,0.06981045,-0.08048619,-0.00449875,0.057047337,0.11007112,0.07759069,0.10490981,0.040925384
-0.14837992,0.031707495,-0.00088095665,-0.06133209,-0.10412845,-0.06378662,0.073754236,-0.057285696,-0.019642472,-0.018230349,-0.05214926,-0.057780705,0.12085512,-0.06429657,-0.17986263,0.0818575,0.14399263
-0.05625453,-0.04261054,-0.10231766,0.1490506,-0.0007172376,0.030403882,-0.115541324,0.062727034,-0.12222724,0.19029896,0.12956825,0.010308817,0.0688806,0.13241109,0.04454902,0.08636075,0.05013512
0.14540663,0.06741436,-0.013126761,-0.12698574,-0.0050513893,0.035097852,-0.13295393,-0.07030417,0.114773095,-0.22448292,-0.067222886,0.0416182,-0.042350456,0.10999757,0.04925868,-0.11239245,0.13897172
0.017686516,-0.14847113,-0.037652224,0.06368974,0.052979857,-0.04431837,0.014958516,0.11005643,0.13400292,-0.2793331,0.06831327,-0.09326577,0.09625189,0.14822263,-0.1269683,-0.077990435,-0.056438655
-0.12139519,0.0832665,0.09846443,-0.05291698,-0.14778593,0.12902087,-0.0711999,0.05585912,0.091892466,-0.13176577,0.117235065,-0.0069948286,0.025337309,0.06885122,-0.06345479,0.054894164,0.0070325136
0.096165046,-0.029099762,-0.014254481,-0.1162578,-0.016773924,-0.03966227,-0.027857244,0.039630488,0.041830495,0.046214543,-0.13880166,0.033769652,-0.04722371,-0.1112853,-0.11326006,-0.00043790042,-0.06767702
-0.06905074,0.11614795,0.011229709,-0.09872885,0.08213091,-0.013917863,-0.03917817,0.065680936,0.012771815,-0.039742187,0.13180071,-0.12050617,0.073303625,0.054225698,-0.008523926,0.04380761,-0.060424253
0.06633414,-0.03771878,0.113021135,0.022680938,0.033072263,-0.12798524,0.046023205,0.09754914,0.08848201,-0.06277198,0.08132346,0.10166466,-0.004700005,0.0077156126,0.18651223,0.0030992925,0.00039580464
-0.07692137,0.1290824,0.06581806,-0.036417626,0.09636101,-0.08501056,-0.053480677,-0.12843606,-0.08570672,-0.05760695,0.0633748,0.012420356,-0.12778425,-0.1324976,-0.090623334,0.07380375,-0.07862027
0.038676202,-0.019024782,0.1449106,-0.06291148,0.008831814,0.091301456,0.008259267,-0.008298963,0.08779618,-0.02044683,-0.03009966,-0.07194212,-0.07618817,-0.0692237,0.08907738,0.0387273,-0.09213629
0.09599303,0.028993964,-0.1438292,0.1036329,0.042660505,0.14979702,0.112095535,0.09971245,-0.049525023,-0.13784015,0.10705632,-0.0793587,-0.11282441,-0.049261577,0.03837973,-0.11240711,-0.055525392
0.0546346,0.1637435,0.12901995,-0.11310792,-0.14392823,0.012652069,-0.08237991,0.04291196,0.015774518,-0.010294527,0.070724264,0.062420413,-0.14193225,-0.09138751,0.15327752,0.1384866,-0.07149015
-0.085603476,-0.011823326,0.020971328,-0.096068814,-0.03363762,0.09572694,0.10505116,-0.04007142,0.061938524,0.0244506,-0.06385056,-0.015577018,-0.13676463,0.005969286,-0.11837408,-0.095733695,-0.13596362
-0.07763159,0.03347505,-0.13784543,0.10889673,0.0073039085,-0.13486293,-0.091361,-0.078125544,0.07662076,0.12409717,-0.036466204,-0.018130034,0.05349885,0.014560118,-0.06458234,0.06177871,-0.08064493
0.13184437,-0.1108071,-0.024212718,-0.0522715,0.062000602,-0.011632204,0.14061391,0.14248958,-0.005324796,0.025662795,-0.060134754,0.13676685,-0.100883,0.09474623,0.089800045,-0.106630996,-0.07732428
-0.07541651,-0.019803911,0.07406473,-0.09570734,0.028081179,0.058638886,-0.123640254,-0.031101465,0.12343922,0.26820928,0.04419358,0.0706162,0.057041243,0.057898387,0.13046248,0.008505821,-0.13867563
0.05598937,0.113267064,0.065254256,-0.0138088465,0.08718391,0.07563123,-0.11796849,-0.022730201,-0.04947848,-0.045384496,0.0658534,0.07758258,0.07211627,-0.09265046,0.04555799,0.114534795,0.12599447
-0.010970652,0.15037595,0.014015362,-0.044282965,-0.14523289,-0.035413153,-0.05944766,0.1356763,0.11813879,-0.14087445,0.04756187,-0.08828415,-0.10192969,0.061510548,0.079896525,0.055166155,0.03872654
0.124925256,-0.28448945,-0.13958645,0.10712558,-0.06065646,0.04669501,0.036089137,0.123764366,-0.006239414,-0.08109702,0.023222566,0.13042995,-0.011273071,-0.07754576,-0.05834849,0.010699421,0.04416214
-0.009562805,0.021260321,0.08788589,-0.0841205,-0.0059698224,0.012734145,0.083645105,-0.026660174,0.08001652,-0.059335478,-0.08547755,0.06536129,0.018116921,-0.057135403,-0.046437517,0.109897286,-0.014036074
-0.14820231,0.12255046,0.092299685,-0.01854238,0.060394898,-0.13740599,-0.017588198,-0.026185729,0.09589283,0.21447873,-0.10077648,-0.12254272,-0.061294734,-0.054199703,0.1159637,0.09326622,-0.12010312
-0.03795203,0.18460934,0.126026,0.040831536,0.07806547,-0.116458476,-0.11894847,-0.14737776,-0.10929047,0.064433545,0.049162358,0.0050796717,0.082733825,0.07927044,-0.05275549,-0.008772716,0.060955256
-0.13381961,0.071585804,-0.13988855,0.11035621,0.040067688,-0.14579168,-0.10050329,-0.120923646,-0.0041134506,-0.08754171,0.08813557,-0.07041285,-0.040351957,0.036581412,0.12345183,0.09180699,0.0007404685
-0.01965931,-0.10248336,0.019725084,0.0061009377,-0.07323304,0.026834503,0.08017874,0.04894145,0.12414122,-0.18932694,0.11955768,-0.021069363,0.02321747,0.08666356,0.03374502,-0.07674229,-0.058359668
-0.13080736,-0.025935337,0.14587331,0.0016031265,0.07067321,0.08789246,-0.14198345,-0.09923123,-0.04084386,0.008841433,0.010392502,-0.102822915,-0.12002788,-0.00020252168,-0.07792112,0.0367634,-0.13251628
-0.0020679533,0.1853071,-0.0643296,-0.030439481,-0.08342749,0.088395834,-0.096781634,-0.05767651,-0.12167345,-0.17959256,0.10101417,-0.08719783,-0.0958668,-0.101282775,-0.062762484,0.051416337,-0.08821099
-0.074256815,-0.21833846,-0.036022052,-0.0717521,0.011747152,-0.06605682,0.016469955,-0.045895837,-0.046220988,-0.17722479,0.07364583,0.003993258,0.14785787,-0.122066855,-0.12669429,-0.04825083,0.13439164
-0.13942252,0.030267,0.10646537,-0.11789101,0.053018138,0.04568045,0.056833908,0.12582397,0.053620726,-0.09581907,0.08338685,0.0030534565,0.0073879063,-0.074030206,0.07591419,-0.14685495,0.14579779
0.12133813,0.019998215,0.04659541,0.02360861,0.121689945,0.12331617,0.12242672,0.011704892,-0.124062404,0.19715954,-0.042607248,0.13076222,0.0568638,-0.04687559,0.06647323,0.0041154325,-0.089203745
-0.044860877,0.24024716,-0.022734731,-0.11115783,0.07660583,-0.12443332,-0.0957679,0.013862118,0.068633884,0.19892333,0.07556988,-0.00439249,0.109384894,-0.14234209,-0.0044731945,-0.10453673,-0.041509688
-0.12784702,0.09415001,-0.13757165,-0.14414929,0.113648325,-0.0060380846,-0.008628905,-0.010087267,-0.07069064,-0.23655288,0.0863104,-0.03252867,0.10536033,-0.13188471,0.122230485,-0.09167914,0.09304947
-0.0125412345,0.16715594,-0.057093322,0.13756499,-0.10905412,0.06487791,-0.052601553,0.05377695,-0.13540119,0.051716954,-0.06644949,0.043229446,-0.08938721,0.038912952,0.13653858,0.10474232,-0.075830184
-0.09403466,-0.014844209,-0.04762543,-0.019322157,-0.002360329,-0.11542161,0.11165196,0.033342347,-0.04330416,-0.09642799,0.062000945,-0.011006385,0.075555146,0.13877091,-0.00027781725,-0.0394696,-0.053900957
0.00027897954,-0.14289087,-0.07175006,0.13529173,-0.02070859,0.113907605,0.06345227,-0.1368959,0.023385167,0.034320846,0.11628398,0.10181153,0.14641446,-0.123040035,-0.035853967,0.073367685,-0.13534823
0.053738296,-0.025874108,-0.08665649,-0.043760814,-0.12438561,0.056142166,0.0029418617,0.009709761,0.0468034,-0.058006383,-0.002083823,0.086858466,-0.086059876,0.05416763,0.11255714,0.123131394,0.07615489
-0.11141977,-0.18839446,0.14910847,0.055406317,0.12445971,0.096249074,0.109859705,-0.12772387,-0.07428126,0.09248991,-0.07653839,0.06689291,-0.042190038,-0.012188941,-0.18961376,-0.1471455,0.07503836
0.1436151,0.16206728,0.008075401,0.019877434,0.02396831,-0.13463509,-0.011563376,0.09132266,-0.023741677,0.05688899,0.015263081,0.11042917,0.12966147,-0.13897765,0.03907001,0.08154243,0.036278695
-0.09431749,-0.04644957,-0.02701176,0.017181873,-0.07263583,0.079074025,0.14580622,0.050571606,0.09477441,0.017488793,0.10644123,-0.055202924,0.13793242,-0.1061171,0.12582281,-0.112115696,-0.013825208
0.12831187,-0.14227757,0.099576786,0.031183273,0.11104798,0.041200295,-0.0872818,0.024247274,0.04058957,0.12644057,0.1279785,-0.0070181787,-0.117065124,0.0028479844,-0.009489745,-0.08647993,-0.02502732
-0.013719499,0.11136225,-0.052489042,-0.09427954,-0.05909416,-0.02296719,-0.040809453,0.008891776,0.081533,-0.116739824,0.034330055,0.03694254,0.14399481,-0.057242423,0.25090855,0.12538245,-0.13394791
0.056347802,0.036129147,0.12788248,-0.1367687,-0.10039097,-0.021030739,-0.0006416738,0.06629974,-0.054903172,0.105041,0.13812089,-0.0033194125,-0.13410471,-0.020172015,-0.19870831,0.077109754,0.07330857
-0.05629789,-0.23506844,0.0807472,-0.016178846,0.103922546,0.111554444,0.077041775,0.088301614,-0.12244058,0.021943212,-0.096267134,0.13746107,-0.032179624,0.08170666,-0.069886625,0.05263251,0.10225281
-0.12261345,0.012184717,-0.086790405,-0.014871091,0.078266844,0.029180914,-0.035059743,-0.06992918,0.02816403,0.17185411,-0.13090447,0.13282624,0.10283056,0.1413283,0.24946934,0.12278509,0.045259863
0.05363916,-0.019868702,0.017680243,-0.04067456,-0.051112227,-0.016502008,-0.12716822,0.040390924,-0.1430603,0.021320425,-0.012800187,-0.104569465,-0.14287707,-0.0848726,0.08890653,0.055604577,-0.008351088
0.034240603,0.04114438,0.0731415,-0.089127734,-0.10676718,0.13348603,0.11899674,0.03129314,0.13099846,-0.11577882,0.011025414,0.053019464,0.09053466,0.011161387,-0.00646805,0.013513342,-0.0048115253
-0.06334248,-0.088517636,0.12619296,0.10869989,-0.079604745,0.08505294,0.001810059,0.0597277,0.005353421,-0.011989713,-0.1318949,-0.104039386,-0.10285196,-0.061003484,-0.07759386,-0.13618186,0.12964207
-0.11414774,-0.058857396,0.025667116,0.094741,0.14936534,0.05323024,-0.10714446,0.0077266544,0.09404966,-0.014996275,0.08954893,0.052855864,-0.040157013,0.073428646,0.042934,0.0050676763,0.02786839
0.10772988,0.025052182,-0.093115896,0.11844173,0.14004007,-0.13741043,0.103248805,-0.04021593,-0.060137525,-0.20382938,0.01441139,0.07254185,0.13754481,0.019407287,0.18171494,-0.014419556,-0.12786366
-0.0890865,0.019545972,0.024677724,0.051694497,0.14489746,-0.02110821,-0.04694032,-0.08499864,0.0813653,-0.0017913505,-0.07464863,-0.047038935,0.11919433,0.019114956,0.14372443,-0.10946068,-0.026347362
-0.1441121,0.0982738,-0.04437443,-0.03840024,-0.12379926,-0.124699175,0.14160088,-0.11487648,0.121362,0.08495233,0.14299977,0.12290689,0.112253666,0.09932186,0.14847086,-0.13175315,-0.12324193
-0.12400166,-0.22542256,0.105679035,0.10063365,0.12665445,0.12615019,-0.12365991,0.093220785,0.0067361295,0.26737946,-0.079406746,-0.026778124,0.005770713,-0.052064665,0.022902437,-0.11761102,0.050630704
0.14406279,0.16272758,-0.021773443,0.036274374,0.0070032477,-0.14151347,0.032464266,-0.089557014,0.057011023,-0.07765658,-0.11448406,-0.09597497,-0.12079098,-0.12331226,0.18753952,-0.09556606,-0.1306831
-0.07883721,-0.106968,-0.04472149,0.01805821,0.08448875,-0.114865266,0.119111806,0.018392086,-0.14269508,-0.030178301,0.0773159,0.09414618,-0.114303455,0.08816463,-0.108973816,0.010126531,-0.017609611
0.11166108,0.05107273,-0.07591081,0.042324334,0.12003279,-0.08317207,0.02546738,-0.12569831,-0.017198235,0.06740472,-0.14999248,0.019936338,-0.10108392,-0.009760097,-0.04921612,0.06840272,0.05165209
0.0043164045,0.2102489,-0.054896377,-0.082393706,0.14013168,0.094028875,0.02749893,0.0018372089,-0.13821144,0.16552104,-0.011549056,-0.04924407,0.0098168105,0.0028548539,0.04191956,-0.08512506,-0.0806283
-0.04927724,0.06435904,0.008568436,-0.1255608,-0.095552735,0.030660942,0.05718565,-0.06825251,0.028391242,-0.03831762,-0.14794248,-0.12439717,0.09303348,-0.02498351,0.031161264,-0.12474286,0.1459018
-0.050021663,-0.012152024,0.038739905,0.04779148,0.1311352,-0.00011739135,0.06491874,-0.0063539147,0.13662568,0.053173795,0.10167229,0.015991136,0.11609915,0.11650202,-0.077216946,0.018674552,0.078598484
0.08857222,0.110456854,-0.044497475,-0.035135046,0.14847594,-0.076680034,-0.08164625,-0.07602752,-0.110028565,-0.010128036,-0.07224273,0.076115,-0.032958806,0.03669621,0.16547902,-0.119112186,0.06917782
0.102865845,0.17884603,0.09968494,0.058064193,0.018594742,-0.104154244,-0.012480423,-0.022445604,0.057152763,0.012828529,0.04354188,0.11954737,0.050373405,0.12525809,0.12398471,0.14828834,0.10353318
-0.14816815,-0.0035339445,0.029917836,0.040450215,0.034518987,0.06852619,0.048106804,0.14343569,0.03795898,-0.09419028,-0.030697063,0.1257962,-0.06256741,-0.07220117,0.025456458,0.002634734,-0.08899291
0.017023027,-0.10864352,-0.006888747,-0.1457489,-0.06797895,0.10602301,-0.0071321875,0.029626891,0.06334458,0.13573644,-0.061393566,0.019324943,-0.097122185,-0.11358145,0.049568385,0.03351052,-0.14639807
-0.059155606,-0.042764053,-0.005435765,0.10604572,0.0013696998,-0.12815064,-0.11620434,0.14355084,-0.05880776,0.101578906,0.10378355,0.08249192,-0.07263744,-0.11951956,0.032089084,-0.024822742,0.11077973
0.09762588,0.1352012,-0.07475158,-0.037623256,0.038946092,-0.07284969,0.14560819,-0.061556734,-0.074668124,-0.20917189,-0.1447649,0.05459784,-0.11726454,0.02464585,0.05124837,-0.114817575,0.12679794
0.12045488,0.06437808,-0.11061071,0.0043750703,0.13295776,-0.035643235,0.083057344,-0.05139345,-0.106242806,0.037079766,-0.123745665,-0.11663731,-0.14666332,0.08803457,-0.069886886,0.050118774,0.092974395
-0.14752492,0.14905567,0.010481983,0.048404828,0.00021031499,0.115228415,-0.118426114,0.1063205,0.030262455,0.065290675,-0.14648551,-0.03843581,0.10249916,-0.13706908,0.27785844,0.13279343,-0.06386256
0.032696918,-0.08602305,0.07315044,0.032411203,-0.14638571,-0.14183393,0.09403297,0.099795595,0.1400924,0.0297153,0.06401299,0.08785705,0.09254219,-0.02430652,-0.14333141,0.06402083,0.03949295
0.059448212,-0.13987525,0.04661277,-0.04894366,0.016811386,-0.13557267,0.08749241,0.002386123,0.030659914,0.10779253,0.10670161,0.017242417,0.09258057,0.0054736137,-0.027246997,0.10224414,0.09864797
-0.119276516,-0.015635766,-0.09550291,-0.02694472,-0.07188371,0.11672279,-0.07087761,0.128582,-0.1223046,0.01031892,0.116900235,0.036509052,-0.11438304,-0.0015598089,0.07597411,0.064364836,-0.116028935
0.05757965,0.061810076,-0.05757401,-0.003710404,-0.03278169,-0.01104027,-0.0961021,0.021695659,-0.0060635805,-0.11416625,-0.021284789,0.092291996,0.14975935,0.082759604,-0.19028643,0.14658594,0.03289914
0.027181983,-0.11544276,0.120516956,-0.10539099,-0.058071725,0.12806368,-0.05505147,-0.14993832,-0.07843257,-0.20424162,-0.051582865,-0.1425645,0.033650726,0.04514672,0.027862161,-0.14177825,-0.1391544
0.14597037,-0.08019001,0.08287589,-0.060689114,0.05716288,-0.11975552,-0.049504176,3.5971403e-05,-0.00896436,0.040107764,0.107448965,0.092675164,0.0020344406,-0.06537159,-0.19260567,-0.029493198,-0.10151406
0.07329728,-0.0035564676,-0.073767886,0.14840275,0.10087529,0.14871615,-0.13348627,-0.11242288,0.111049265,-0.054862037,0.07201174,-0.03768096,-0.0038529932,-0.1142311,0.1649817,0.08057408,0.10668641
0.14828059,-0.025378287,-0.1304671,-0.015394166,-0.00683327,0.1239939,-0.05488812,0.058605805,0.1025739,-0.12809037,-0.120293505,0.10898271,0.030120686,0.13989097,0.026791476,-0.14393859,0.003605947
0.13147673,0.05451955,0.12786612,-0.095984325,0.025263563,0.09724741,-0.10100679,-0.078332774,-0.04314766,-0.10110829,0.06390977,-0.07655588,-0.11290725,0.060742542,0.07696766,-0.05957523,0.017610475
0.015685797,0.17052586,0.105286,-0.14003357,-0.1339715,0.051063344,-0.0017416328,0.14395839,0.073777035,0.029078737,0.060961172,-0.020786017,0.12604207,-0.0031536818,-0.028778337,0.05954349,-0.09912515
0.065453574,-0.114873275,0.06858878,0.13281685,-0.08238462,0.05076322,-0.06262558,0.1059666,0.14884868,0.028467536,0.11998659,0.031289384,0.060790464,-0.09657864,-0.0963185,0.08248541,-0.004160315
0.14656913,-0.22461322,0.120705485,0.09681101,0.10418606,0.0074347854,0.08634645,0.031131297,0.06903201,0.07607976,0.0100982785,-0.06451613,-0.13452311,-0.14894462,-0.037727945,0.034261987,0.11030632
0.0743662,0.010619789,-0.09514441,-0.06608409,0.10713512,0.081788406,0.011658952,-0.09509893,0.00378941,0.056157894,-0.06463688,-0.09428421,0.10024929,0.0202412,0.16764422,0.11722213,-0.11087294
0.04373105,0.14112668,-0.0839262,0.038384154,-0.097944945,0.079011604,0.10056597,0.10230875,0.03801088,-0.084626116,-0.11886237,0.052239567,0.11675435,0.026166275,0.043139324,-0.015363455,-0.05108902
0.08422904,0.050366312,-0.04375028,0.037642106,-0.036326967,-0.035637654,-0.05472266,0.12610942,0.033924147,-0.0070364624,-0.023388565,-0.13979885,-0.05209914,0.0031665564,-0.0616367,0.14853308,0.05207829
-0.046399124,-0.13674809,-0.018654108,-0.13845517,0.035606235,0.12912944,-0.011403963,-0.11486861,-0.045236222,-0.007313095,-0.03485795,-0.064616084,-0.095714435,-0.018802643,-0.043136932,0.14765939,0.019410491
-0.10959765,-0.102504626,0.06774515,0.07546054,-0.12645917,-0.122840814,0.09192215,-0.12762618,-0.13545087,-0.048088573,-0.08715032,0.033075035,0.14107469,-0.055445448,0.004420191,0.07551254,0.03777203
-0.007398635,-0.27043366,-0.13259257,-0.12721752,-0.02090177,-0.052096777,0.014447868,-0.14109613,-0.14121883,0.20805,0.038657486,-0.13000335,0.018873543,0.051722303,-0.23278955,-0.05890984,-0.052913137
0.06577535,0.029753983,0.008686975,0.13249692,0.093235716,-0.051026665,0.09861489,-0.090883926,0.043948725,0.073838025,0.047588572,-0.069238566,0.13520429,0.11951184,0.09074247,0.11223748,0.023725405
0.086897984,0.13688374,-0.05750086,-0.040393837,-0.109005176,0.110642076,-0.10147112,-0.14082757,0.05765058,0.2115226,-0.03454487,-0.11914854,-0.028424174,0.14439368,-0.052625895,0.012528807,-0.12200561
0.031575292,-0.24025151,-0.09217112,0.0531061,0.10678807,0.0014011562,-0.020420656,0.0049429536,-0.015738755,0.0038205162,0.11581254,0.110812366,-0.13748221,-0.0017425269,-0.13001749,-0.07542111,-0.04023072
-0.07132223,0.1586548,-0.13538471,0.077672035,0.06663187,-0.08389126,-0.10808489,0.13425353,0.1387201,0.009871677,0.09492017,-0.120880425,-0.023509085,0.0062567145,0.107568085,-0.053931214,0.02236864
