A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S
0.8217473,0.39449993,0.72738886,0.10665487,-0.041622326,-0.3345594,-0.058567755,-0.20494747,0.037847996,0.14758974,-0.07787955,-0.08630076,-0.10441731,-0.102489755,-0.12364144,2.4533548,0.4774877,-0.00034870207,-0.058229797
0.40461624,0.7253188,0.38006103,-0.015356824,-0.0963576,-0.19375512,0.07789607,0.035330072,-0.13886501,-0.10940393,0.11039257,-0.06791999,0.05288011,0.13603273,0.14719033,2.5167894,0.89845926,0.09921102,0.11899343
0.7662051,0.5349248,0.6441159,0.19571629,0.14350456,0.0110339075,0.047956735,0.012429826,0.049815252,-0.009234235,-0.14956272,0.115023464,-0.08523345,0.05357091,-0.049907237,2.5965972,0.38912117,0.0021163374,-0.012187153
0.44243032,0.7111542,0.67353594,-0.23792708,-0.13512503,-0.015921414,0.14791623,0.17722715,-0.048739262,0.007808998,-0.0048701167,0.2579599,0.06120141,0.06316732,0.14633426,2.6927526,0.7348964,-0.14694212,-0.049241245
0.63542295,0.69326085,0.6499524,0.052714273,-0.064318106,0.28047925,-0.01704532,-0.03047613,-0.10719322,-0.14906889,-0.050928786,-0.3800732,0.13594618,-0.12620628,0.13911,2.8256147,0.32185674,0.097954884,0.021931171
0.3769045,0.6474319,0.59679765,0.096196935,0.115504146,-0.007085912,-0.05994709,0.00905019,0.1393263,-0.025630116,0.017386496,0.019835621,-0.015025124,0.0081911385,-0.068788916,2.9722526,0.55024624,-0.07489987,0.037696913
0.558334,0.28927916,0.73366374,0.096790895,0.06042482,-0.1191245,0.06834185,0.116083205,0.08151224,-0.10439165,0.082103804,-0.023806415,0.04798849,0.01146324,0.06195818,2.9551194,0.3235252,-0.00081804395,-0.07286046
0.42344522,0.61378807,0.32683218,-0.04254409,0.0008647293,0.05382809,0.09148118,0.05510986,-0.14146328,0.07940552,-0.009844348,-0.0032767057,0.13730443,-0.026391022,0.054841295,3.0895355,0.6351182,0.14992619,-0.047147013
0.5188363,0.3521674,0.5026326,-0.0486098,-0.0118240565,-0.09173143,0.025099397,-0.08515168,-0.05934386,-0.11087631,-0.10008656,0.17110325,-0.12755558,-0.13505334,-0.10507123,3.1910765,0.4178183,-0.05858215,-0.07310456
0.44153616,0.523098,0.25744584,-0.24826026,-0.11082074,-0.08215801,0.012908205,-0.26603526,-0.111395,0.022103012,0.07318838,-0.006469421,-0.0675715,0.14881307,0.068146005,3.0717533,0.4260817,-0.08640897,0.13097844
0.46761882,0.16920155,0.53645676,0.038646534,0.08133806,-0.19932543,-0.1162775,0.01592654,-0.00066274405,0.14284042,0.050762877,-0.32077032,-0.12745963,0.14846537,0.06418322,3.155275,0.4531067,-0.10358545,-0.10291731
0.53101957,0.56773776,0.09736532,-0.07384246,0.08823614,-0.11196196,0.008975312,0.20700516,-0.06372369,0.07433228,0.09969394,0.1093636,-0.037467994,-0.032873563,0.015681908,3.075896,0.34643272,-0.014852837,-0.05471524
0.23386402,0.8609723,0.5655589,0.1269382,0.004566014,0.21383461,-0.10711382,-0.13736601,-0.0068197995,0.05752328,0.13965735,0.15732606,0.13219392,-0.050755136,0.14385614,3.125595,0.65624,-0.056347422,-0.10784483
0.6942075,0.068934895,0.9704715,0.04357001,0.046506897,-0.026149705,0.06649025,-0.026971348,0.0793079,-0.12361703,-0.020484269,-0.12434419,0.11710885,-0.14947733,0.014380485,3.2745154,0.38235348,0.044890344,-0.0018765628
0.27964276,0.670941,-0.0120415315,0.016675234,-0.12350802,0.09349286,-0.04951247,-0.24037753,-0.13854267,0.038564608,0.12600163,0.22597761,0.007212609,-0.079150975,-0.13752067,3.157032,0.6862389,0.015309989,-0.0065056384
0.7374878,0.05035366,0.6664595,0.12511532,-0.06675225,-0.26232725,-0.14980054,-0.12692186,0.07409504,-0.14763004,0.013358653,-0.14605081,0.033897206,-0.011317998,0.071890086,3.0183554,0.29314142,0.09111796,0.09795757
0.41199318,0.5271268,0.173189,-0.058618397,0.08753136,-0.061111987,0.06902273,-0.053307533,-0.12551907,-0.1189973,-0.018892586,-0.10424543,0.08605248,-0.0929444,-0.10772027,2.948463,0.7892831,0.10402173,-0.021325022
0.7000305,0.37206852,0.44111812,0.0842928,-0.108047426,-0.025930211,0.06276797,-0.045288205,0.07910134,0.01932612,-0.046095394,0.15157747,0.0507441,0.1384404,-0.14086238,2.9555957,0.31475866,0.026712,-0.12711474
0.2396895,0.63889194,0.24293904,0.102928855,0.03793159,-0.18303885,-0.057325177,0.0017983615,0.070918754,-0.100793324,-0.11702235,-0.189957,0.0018720329,-0.14958915,-0.05498103,3.0402522,0.5909741,0.050836265,-0.01770106
0.5878453,0.30330497,0.5395423,-0.07461627,-0.13526294,-0.06116975,-0.074171685,-0.21298046,0.13258263,-0.06357188,0.09617655,0.1540443,-0.11983955,-0.03776761,0.07604371,2.9191878,0.30420893,0.09936923,0.08222416
0.4310809,0.49969852,0.16120934,0.09591612,0.14617825,-0.25516,0.05723922,-0.08253797,-0.09618202,-0.027337968,0.003062427,0.016267806,-0.12686092,0.1367906,0.106912196,2.860614,0.6200155,0.03909193,-0.06779178
0.51754165,0.39833695,0.3836328,0.06985372,-0.14324498,0.05342055,0.03237334,0.03755343,0.04006104,-0.031772003,-0.13686453,0.07176506,-0.08367285,0.09575136,0.037799448,2.7511063,0.43574965,-0.10464296,-0.1070524
0.29450545,0.6727641,0.44609016,-0.14318237,-0.11530486,-0.02988457,-0.009698585,0.11359586,0.014868394,0.11121827,-0.13057609,-0.35720846,0.10020226,-0.11521476,0.10055861,2.8912725,0.43601343,0.103521526,-0.07781189
0.48043346,0.38436538,0.73591715,-0.28021425,-0.07297878,0.13554512,0.14196059,-0.26271752,0.12683755,-0.039582953,0.028124288,-0.11052671,-0.07709733,-0.12513742,0.06926577,2.7719834,0.4355238,-0.07701552,0.028533101
0.5162699,0.32558426,0.43919468,-0.06991432,-0.0077586323,-0.3848662,-0.14990732,-0.21023685,-0.13231505,-0.023755789,0.023785442,-0.037683412,-0.12731579,0.014922529,-0.0005004406,2.6943707,0.43570185,-0.14571793,-0.14063622
0.5314376,0.3057137,0.24740866,-0.09866922,0.13972425,-0.24689457,0.06296128,0.005609125,0.009304076,-0.11000472,-0.0062682927,-0.08771381,-0.1069903,0.1034987,-0.13408685,2.7448814,0.55554444,-0.018664211,-0.018639207
0.42337388,0.51003563,0.27509198,0.070534006,0.05280246,0.059738442,-0.03333979,0.0753435,0.1456221,-0.101297885,0.06379035,0.10314232,0.051466927,0.12388119,-0.089956,2.6864965,0.4942974,-0.026874304,-0.10159108
0.5165415,0.530337,0.50103784,0.05333069,0.09884477,0.16590008,0.12079987,0.07377744,0.02126874,0.12020779,0.07264207,0.04148802,-0.055768095,-0.12723626,-0.016190976,2.5395212,0.49367678,-0.098539874,-0.049206786
0.37554166,0.4511003,0.6252959,0.014401354,0.05023901,-0.04591597,0.11904174,-0.12444164,-0.14987314,0.13562816,-0.08701128,0.090217054,0.05907932,0.08181462,0.07360755,2.5428586,0.50831807,-0.106626034,-0.061032325
0.5643315,0.17997861,0.44190133,-0.07403208,-0.09433012,-0.13817467,-0.11552566,0.026041046,-0.06530148,0.05213076,0.037437975,-0.060380846,-0.13211368,0.027686507,0.061032787,2.5882282,0.24602476,-0.04832688,0.07910557
0.096265495,0.55794144,0.07104519,0.0023444518,-0.0747583,0.014249951,0.10990915,0.067835554,-0.018809259,-0.031917237,0.11067134,-0.068881765,0.09743713,-0.07685384,0.06768319,2.6004844,0.4258235,-0.057060495,0.1456823
0.2786674,0.28088737,0.43543237,0.052161932,0.07347639,-0.06369726,-0.09106265,-0.010399237,0.090339825,-0.14628643,-0.110404216,-0.0862966,-0.03288816,0.009949371,0.020960942,2.6251788,0.24566013,0.026883408,0.071941495
0.29501927,0.35018426,0.16589844,-0.2451374,0.0019662976,0.12396024,0.10690525,-0.0411563,0.09450808,0.08578929,0.12722471,-0.04047288,-0.10017188,-0.06304785,-0.085731395,2.5348196,0.3826982,0.015090823,-0.10751608
0.24180616,0.17849952,0.3769452,0.19957162,-0.073479176,-0.028515883,0.06450006,0.040190198,-0.023933455,0.11457658,-0.091711566,-0.098550454,0.1209456,-0.08117062,-0.06610397,2.6820123,0.25454086,0.057722718,-0.010613859
0.117705405,0.23646817,0.11548815,-0.005981639,0.14053565,0.13427702,-0.010120347,-0.0066122115,0.13199365,-0.03316024,-0.0039692223,-0.1410574,0.010917306,-0.103990376,-0.10313851,2.687369,0.2810517,0.07831983,-0.0699791
0.34677255,0.053907834,0.3532918,-0.10686343,-0.1404929,-0.12542489,0.13193336,-0.020694226,-0.10968353,-0.13861457,0.027181134,0.16614892,0.023630336,0.05472055,-0.07848859,2.5857708,0.15729177,-0.13787681,-0.056865893
0.25907096,0.2786177,-0.0937861,-0.07631872,0.0014074147,0.001524359,-0.12513162,-0.02313488,0.0031245798,0.037479043,0.06327641,-0.33149123,-0.052018568,-0.1377691,-0.07882532,2.5366015,0.34356213,0.11400366,-0.016413093
0.30929884,0.22030221,0.3684157,0.11442861,0.024569899,-0.07233308,0.007320896,-0.025929213,0.12114087,0.13515124,-0.079882056,0.10673438,0.022890806,-0.014499605,0.035275355,2.4897828,0.30256945,-0.110324666,-0.06331237
0.1867754,0.40132353,0.3654592,-0.115362726,0.0016136318,0.04140924,0.07208875,-0.15027665,-0.104170725,0.07250789,-0.07508752,0.031946406,-0.083264925,-0.12984233,-0.030790992,2.5024786,0.43515995,0.11385152,0.12539956
0.46161637,-0.09355125,0.54414845,-0.023930311,0.04882644,-0.12924106,-0.05258389,-0.044201523,-0.1162961,-0.0064127743,0.073212385,-0.01774232,-0.108438246,-0.012235016,0.071049616,2.412154,0.28814912,-0.095563784,-0.12983364
0.309206,0.50910157,-0.102948725,-0.049579613,-0.019864649,-0.007734388,-0.06871435,0.1366148,0.12762988,-0.0032342821,0.14039531,-0.006509736,0.12365198,-0.072853915,0.1036672,2.4145033,0.5972515,0.11295378,-0.14012939
0.5773517,0.56731915,0.6364408,0.18859576,-0.112271085,0.2781996,-0.14265543,0.05345864,0.055003032,-0.001989901,-0.07270655,0.034514852,-0.07802017,0.14359939,-0.02577778,2.4011111,0.1639401,-0.036600426,0.048135504
0.16573012,0.72723985,0.44855046,-0.10394146,-0.08288677,0.13920408,0.13063851,0.25259554,0.054041505,-0.020566732,0.08691904,-0.21186179,0.06418504,-0.10582774,0.12530822,2.2805405,0.66992325,-0.12403105,-0.097121134
0.58238465,0.34349057,0.85290504,-0.02954255,0.14521119,0.13912974,-0.031833403,-0.06326533,0.060204744,0.014300615,0.0564605,-0.085770875,0.05249268,-0.12060822,0.019174993,2.1900616,0.020249426,-0.1479479,-0.08452127
0.07284708,0.48620176,0.43657878,0.16303104,-0.14925617,-0.011110522,0.06380811,-0.26628688,0.09913692,0.09211336,0.037795812,-0.042178497,0.0076413453,0.065103725,-0.0019218922,2.1504407,0.5570938,0.008120954,0.06459223
0.70304537,-0.1635845,0.43853882,-0.008876666,-0.06723553,-0.23276055,0.032278925,0.060488507,-0.101104766,0.091113344,-0.12773867,-0.2702121,0.026964948,0.13632685,0.0920455,2.277397,-0.025541753,0.0027305037,-0.118631154
0.061378196,0.6894574,-0.10861473,-0.27721,0.025099367,-0.086391464,-0.050895207,0.0660119,-0.12521821,-0.08181962,0.0700219,-0.12512408,0.007321164,-0.044436283,0.06330426,2.4192982,0.5794122,-0.05652967,0.13238445
0.7211101,-0.002280742,0.68453395,0.11364061,0.059439197,0.017007798,0.042151228,0.09018745,-0.023023844,-0.11132155,0.016933173,-0.033402875,-0.13992155,-0.033586226,-0.09475359,2.320933,-0.047243536,0.020299375,-0.12691596
0.068519086,0.8891138,-0.08692293,0.09986673,-0.058880195,0.02446732,-0.14691707,0.09809498,-0.118419945,0.00044623017,0.016115487,0.0659616,-0.05483803,-0.060647696,-0.08436865,2.3200936,0.5842812,0.0922301,0.116770506
0.5474882,0.27127036,1.0312072,-0.055790424,-0.12891765,0.22408101,-0.09197122,-0.08418611,-0.019878328,-0.073895484,-0.13301432,0.10370104,0.14163938,0.069803655,-0.098153025,2.319955,0.21631154,-0.05269427,-0.12227254
0.25015444,0.553784,0.25628957,-0.22394787,0.05383843,-0.22978829,0.0012143254,0.110759884,-0.052782156,0.019355148,0.022663742,-0.22582284,0.054809198,0.12354472,-0.11987057,2.2113662,0.5601448,-0.011625066,-0.12860575
0.5814543,0.25937578,0.60812753,-0.046360403,0.004017964,0.03930442,-0.03919301,0.20942284,-0.04778999,0.12950808,0.14925799,0.17588104,0.14576137,-0.020321593,-0.11161264,2.2493649,0.17662156,0.01594156,0.03518717
0.06170383,0.72436833,0.28013444,0.108380534,0.14506659,0.15955496,-0.011791632,-0.122066334,0.081619665,-0.13315894,-0.041448265,0.030588552,-0.13390198,-0.1360924,-0.017965525,2.2844214,0.49825692,0.13079798,-0.025117762
0.39007926,-0.021470577,0.58235496,0.032815173,-0.096467435,-0.2269291,0.053410634,-0.12789714,-0.11666499,0.03828907,0.06847747,0.17458713,0.11945686,0.061142445,0.10721907,2.34217,0.19920814,-0.055020727,0.04332152
0.262633,0.19066992,-0.08004439,0.1572808,0.0093449205,-0.20327932,-0.11659758,0.10238522,-0.0976344,-0.06288128,0.08824907,-0.15367031,-0.12050658,0.13601094,0.047271147,2.2643216,0.3214293,-0.09424877,-0.14582585
0.4680636,0.5124172,0.27972895,0.18158332,-0.0416217,0.0784778,-0.046900533,0.23235436,0.09255262,-0.07434848,0.10920787,0.033359125,0.13333625,0.06948985,-0.09842576,2.4058666,0.29490158,0.11980453,-0.04919985
0.40307254,0.67404383,0.61404705,0.056873925,-0.02753418,0.2962258,0.0377378,0.035201453,0.07667343,-0.06112703,-0.07212064,-0.030269876,0.07910609,-0.09824476,-0.012020588,2.3803396,0.35026562,-0.08859493,0.11496779
0.2501789,0.49492455,0.54337007,-0.059141263,0.008690879,-0.034136333,0.055612832,-0.13250205,0.11028126,-0.022587791,-0.07256359,-0.015905865,0.14641875,0.09674655,0.05159256,2.413974,0.45138726,0.11277813,0.02029486
0.5931301,0.032574028,0.59604764,-0.0012545139,-0.077498734,-0.20972633,0.028225183,0.031012721,-0.029370993,-0.05711639,0.09799218,0.085001744,0.1130088,-0.12897633,0.030922472,2.3793402,0.3331752,-0.10621702,0.11979768
0.3737334,0.7550212,-0.11705272,0.15885796,0.003590569,0.0649455,0.05790755,-0.10909428,-0.04197132,-0.12816659,0.116891354,-0.095858514,-0.008488327,-0.11775921,-0.083334826,2.313768,0.46352804,-0.0012108088,0.030068532
0.5567289,0.28483057,0.70883465,0.1913079,0.13334733,-0.17890108,-0.031859443,-0.09008366,0.048169658,-0.043755285,-0.05042485,0.10081887,0.14166555,-0.14032188,-0.038772568,2.3306136,0.3986738,0.11069095,-0.119103014
0.54777443,0.44706658,0.34993055,-0.13613537,-0.09798847,-0.011410624,-0.039023906,-0.17716125,-0.13975762,0.02054052,-0.013945639,0.1899716,-0.049520157,-0.009760991,-0.007131532,2.3031592,0.6048511,-0.12930882,0.049335048
0.68136704,0.32041246,0.5607931,-0.06266024,0.12935367,-0.29415864,-0.11923927,-0.016319737,0.0034753978,-0.0113989115,0.065144464,-0.24969205,-0.080390334,0.02119559,-0.12838507,2.3432212,0.65375423,-0.10534695,-0.11234316
0.58282346,0.8120401,0.20782793,0.13579847,0.06322536,-0.060777783,0.12969735,-0.037403703,-0.029979102,-0.0961263,0.12378207,0.074074805,-0.027828656,0.11526796,0.08664179,2.4378755,0.5887126,0.04224345,-0.06361599
0.5692711,0.62006384,0.7620196,0.22971672,0.11943439,-0.015670925,-0.004849434,0.036934614,0.030252382,-0.14953527,-0.033753045,-0.025623515,0.017377764,-0.014383525,-0.12183379,2.3140821,0.49965966,0.0032716542,0.09793654
0.5310159,0.72801477,0.68298596,-0.18360811,-0.01899314,-0.06024202,0.06351937,-0.039223045,-0.020226792,0.0330887,0.13431919,0.0047478527,0.030341774,0.08349712,0.12338811,2.189368,0.53912616,-0.09045015,0.011042446
0.4375015,0.6313188,0.7862095,0.040981844,-0.007446423,-0.0038169771,0.11344206,0.18488903,-0.011416465,0.04210888,0.076220036,-0.02015479,0.0010917336,-0.0049934387,-0.05769019,2.1304662,0.5020617,-0.14909214,-0.05144182
0.57778454,0.727245,0.5887921,0.19739535,-0.078839265,0.164575,0.0974112,0.09748834,-0.013985693,-0.03507117,-0.034505688,-0.08852239,-0.08401838,0.06416869,-0.13131377,2.2236085,0.31628993,-0.04476004,-0.141265
0.45777932,0.72969925,0.7474839,-0.17177078,-0.07710786,0.1857801,0.028281868,0.07245126,-0.13270777,-0.119286105,-0.012367249,-0.24471301,0.09440273,-0.06937203,0.14885044,2.2010171,0.7086636,-0.039562672,-0.051772036
0.80456465,0.45478892,0.828694,-0.12053897,-0.05001487,-0.011773467,-0.12859526,0.039013416,-0.032325484,0.05231507,0.088805854,-0.12403028,-0.043480717,0.11498436,0.11747953,2.1515048,0.33879554,0.06837477,-0.04526764
0.39347625,0.7525961,0.34056115,0.21305671,-0.057586372,0.11126381,-0.055997215,0.14297374,-0.11482577,-0.04130041,0.049763516,-0.024373107,0.13627273,-0.07133709,-0.086432636,2.074236,0.7628242,0.043153256,0.14801118
0.809,0.6466384,0.72888637,0.13866395,0.07499793,0.16339824,0.05242096,0.028190672,-0.0507892,0.0241355,-0.02254434,0.030820817,0.08025311,0.118483454,0.123809785,2.1170564,0.5229714,-0.11544545,0.082349315
0.66008013,0.8610116,0.72728634,-0.12705743,0.1218749,-0.04782995,-0.04221245,0.15987723,-0.06953089,-0.13733473,-0.048629344,-0.16323441,-0.08866811,-0.05393917,-0.1092624,2.0570352,0.9152926,-0.06892668,-0.07048375
0.9595275,0.75333965,0.7451713,0.0031819046,-0.060685553,0.10270898,0.12034729,-0.08854181,-0.07123919,-0.02436155,-0.101320356,0.074824765,-0.09689623,0.12614876,0.09088591,2.1585455,0.5264375,-0.02079326,-0.13938479
0.40667337,0.9844583,0.6851773,-0.020355582,0.08841814,-0.2178829,-0.0026797652,0.23728952,-0.018044293,-0.0990434,0.07065682,-0.10146304,-0.114687294,0.12977263,0.09078391,2.2210639,0.83221674,-0.11899583,0.14866
0.82948124,0.5956813,1.116879,0.051100045,0.11246461,0.33150047,-0.055123582,0.054439396,-0.08147538,-0.14068103,0.10338169,0.08077967,-0.09706028,-0.11625552,0.019351766,2.2106054,0.299747,0.13193142,0.11970621
0.24569231,0.95578283,0.601789,0.2517368,-0.09089379,0.1925416,-0.051222436,-0.0144688785,-0.019597277,-0.062365383,0.1384449,0.37235728,0.1191093,-0.14790478,0.14692917,2.137431,0.7962438,-0.12913384,-0.11140363
0.93260694,0.31259644,0.84342754,0.2833005,-0.13289465,-0.046991557,0.09521286,-0.1687319,0.12320602,-0.12499949,-0.023746908,-0.18093576,0.1433846,-0.081326544,0.08196099,2.252816,0.38331136,-0.085465945,-0.14319423
0.42159402,0.76433134,0.16920824,0.013954654,0.08555493,-0.21992457,0.025857925,-0.1065578,0.05568941,0.120449334,0.14593935,-0.14495377,0.034875885,0.12416142,-0.06176371,2.2328382,0.8050664,0.10022566,-0.13363132
0.85340357,0.25251392,0.8367681,0.13006265,0.12557772,-0.23576815,-0.09098947,0.019508898,-0.07156786,-0.03967987,-0.030467413,0.06493435,0.009289846,-0.13305373,-0.026135623,2.1635468,0.35726792,0.13799849,0.08068223
0.28571385,0.82654315,0.23320556,-0.08088037,0.040096447,-0.033788793,0.08948082,-0.14701854,-0.023402393,0.090293705,-0.039275035,0.3773887,-0.033289343,0.023369908,-0.068683475,2.0437522,0.9714756,0.121367335,0.083866954
1.0902319,0.27241188,0.69312865,0.08423607,0.106631726,-0.12239602,0.04677327,0.099420115,0.06510456,0.09494573,0.08691256,0.1138933,0.072093904,0.10640511,-0.022028863,1.9732957,0.32716575,0.024593025,0.12219465
0.25474668,1.3255357,0.30151105,0.011683814,0.006823793,-0.044628933,-0.099299535,0.109438166,-0.14381105,-0.05702679,-0.11558756,0.003428787,-0.041851245,-0.03329301,0.021784514,2.0178971,1.0101421,-0.13687348,0.020442933
1.143405,0.3444182,1.4742135,-0.26103795,-0.072622545,0.025409475,-0.026305608,-0.114560634,0.089414135,-0.14842092,0.0624654,-0.0075476915,0.10804662,0.049191862,0.053165644,1.898713,0.13478169,0.08351095,0.07167475
0.08429282,1.0699046,0.36518532,0.095296815,-0.035804987,-0.24371475,0.035744205,0.007061206,-0.14907652,-0.012842357,-0.14734435,-0.10379168,0.111956954,0.07796742,-0.13671643,1.8735102,1.1751585,0.013139889,-0.046212405
1.0593712,0.06712301,1.0348794,-0.0037014782,0.006007001,0.027915724,0.07765584,-0.036316752,0.11088571,-0.058499157,-0.10178478,-0.10342024,-0.12584575,-0.06896786,-0.14215603,1.7590097,0.13131937,0.049162567,-0.051682018
0.033972368,1.0776018,0.21212395,-0.055830136,0.096060365,0.050671116,0.11108571,-0.21659806,-0.061816268,0.030231357,-0.07074183,0.0980369,-0.0063924044,-0.007217884,0.030105472,1.8289859,0.9875326,0.086550966,-0.12087958
0.9177307,-0.08577882,0.9703471,0.014724448,-0.13370158,-0.14596164,0.08642021,-0.12498258,0.06900257,-0.08919668,0.04783626,0.068550125,-0.09641099,0.018574536,0.07548398,1.8547978,-0.020895742,-0.1284484,0.118113965
-0.14126232,0.68263716,-0.14688219,0.12269887,0.030042648,-0.148847,-0.009855971,0.04151708,0.00747332,0.05207111,-0.036117017,-0.1347856,-0.09349291,-0.14785331,-0.06631404,1.9230943,0.7783526,-0.0776401,-0.14253044
0.8790014,-0.014862016,0.8172373,-0.14387187,-0.12613147,0.18669239,-0.107681036,-0.19542496,0.047975287,0.1056605,-0.021533772,-0.12050928,-0.0418204,0.056081787,0.14592648,1.8195193,-0.26518995,0.081422284,0.038273737
-0.38591704,0.66403675,-0.00725019,-0.0035694093,0.12406427,-0.15390748,0.12320015,0.14878507,0.09550376,0.12958929,0.079217896,-0.1664246,-0.029907614,0.018351778,0.050803274,1.7821771,0.847718,-0.036934376,-0.028125733
0.99577665,-0.3775875,0.5694114,-0.062332094,0.14177155,0.050374657,0.019236088,-0.07144138,0.11770794,-0.13044544,-0.017895937,-0.05254069,0.06502797,-0.049782448,0.10635504,1.8944143,-0.37564752,0.09781687,-0.019934595
-0.35671318,0.9284886,-0.52509314,-0.15128437,0.1375551,0.063103616,-0.024577409,0.006195508,-0.14590815,0.08746396,-0.07353222,0.22190012,-0.0065758526,0.13126457,0.07480106,2.0268521,1.014999,-0.122149006,-0.086674176
1.0982561,-0.4957742,1.0079402,0.042016357,-0.058424436,0.11483028,-0.039889865,0.23337603,-0.10469687,-0.0870573,-0.024255633,-0.018749416,-0.103665344,-0.099112764,-0.048319124,2.1031082,-0.35198033,0.01343222,-0.040453576
-0.32274547,1.2512261,-0.5894925,0.07331355,-0.06244562,0.25552565,0.031269133,-0.037354022,-0.12501052,-0.053273052,-0.14830488,-0.16528204,0.13917181,0.13291058,-0.097089514,2.0680182,0.97615397,0.05980386,0.10329878
0.89104944,-0.47587317,1.3866915,-0.037227392,0.075182155,0.045329824,-0.018711463,0.017682657,0.013878018,0.12989256,-0.055805758,0.067069925,-0.06069623,0.13558468,0.047247663,2.0893693,-0.3513061,0.08310746,0.14983168
-0.27993432,0.9689117,-0.41000003,0.064444914,0.10037774,0.13494848,-0.053588912,-0.011178315,-0.04028319,0.04536286,-0.1480568,0.28760716,0.06832512,0.06666076,-0.06583901,1.9612532,1.005469,0.033350885,-0.014452338
0.9356952,-0.1802358,1.050703,-0.16714098,0.10059929,-0.14305653,0.06575443,0.16432615,-0.112278685,-0.04469517,0.09308398,0.044252217,0.047351047,-0.038953952,-0.009604394,1.8603644,-0.4178915,0.046260595,0.14857832
-0.39360896,1.0186124,-0.099389926,0.22456613,0.026929572,0.24441406,0.003963113,0.09695745,-0.04397936,-0.080675416,-0.06844354,0.14726809,-0.09683709,0.09971355,0.13412368,1.8351198,0.9461779,-0.06888945,0.10524416
0.820264,-0.20616473,1.023502,-0.21675141,-0.08851181,0.093802206,-0.14070871,0.03583064,-0.10484895,0.035458386,-0.14366123,-0.10263445,-0.1405625,-0.10897784,-0.10166189,1.7100465,-0.32504323,-0.09201719,0.07042204
-0.29026014,0.88104725,-0.329618,-0.021823823,-0.14738859,0.071401455,0.11122224,-0.035155877,-0.017086819,0.100070894,0.1278871,-0.31541306,-0.09792125,-0.040070377,-0.0071851313,1.835319,0.7317568,0.06622754,0.13984269
0.6745617,-0.33642367,0.9184871,0.04652059,0.0055152625,0.0240632,0.06633814,0.0015452132,0.056440115,-0.036657624,-0.003050387,-0.17361286,0.13722324,-0.082328945,-0.09103668,1.981785,-0.18191275,0.11590707,-0.004843071
-0.11692591,0.5457478,-0.23088515,0.094658434,-0.07936691,-0.10456439,0.082464054,-0.039172277,-0.09122129,0.10316384,-0.095630676,0.2507313,-0.088768,0.099026084,-0.07645841,2.0257468,0.8011646,0.073902056,0.1301519
0.82998925,-0.06767206,0.6911906,-0.063021466,0.031223744,-0.13038135,0.09461787,0.15528409,-0.098417155,-0.034314238,0.09501861,0.10030362,0.13112944,0.015129834,0.04140635,1.8845295,-0.058468625,0.03754805,0.07330866
0.037225038,1.0113615,0.009147927,0.114465415,-0.0958835,0.08800055,0.07301991,-0.021726988,0.11007252,-0.026340172,-0.03188669,0.13175109,-0.019930944,-0.036583863,-0.052147508,1.9267722,0.8206755,-0.13358605,0.14672703
0.8158891,-0.02597262,1.0050427,-0.12105458,-0.13642411,0.10524482,-0.110021695,-0.13464183,-0.07100038,-0.048263617,0.022999257,-0.27468994,0.13862172,0.052581757,-0.020272925,1.7973752,0.16595769,-0.03146439,-0.032849662
0.21424711,0.81748825,-0.17124914,-0.11757758,-0.09613314,-0.26459938,-0.07520086,0.06865841,-0.12942882,0.036000714,0.052230358,-0.13823336,-0.057626814,-0.1128193,0.10593361,1.6582998,0.9150229,-0.10704464,0.13906223
0.80293405,0.3414923,0.8457933,-0.06745867,0.14629,0.13454701,-0.11423032,-0.16519211,-0.084886625,-0.03016679,-0.0531383,-0.30824015,-0.10226829,-0.04961291,-0.14661512,1.8009545,0.3503323,0.13110262,0.13244635
0.3171392,0.5347358,0.22139269,-0.14635724,-0.10422543,-0.13191853,-0.095917694,-0.0992898,-0.027723923,0.1400606,-0.090193614,0.36795455,-0.030161582,-0.033288114,0.11739698,1.8075215,0.76122767,-0.016089916,0.046486706
0.88836515,0.276627,0.50362676,-0.038832694,0.11774397,-0.20213115,-0.12296663,-0.09224384,0.12606037,0.010718301,0.004596263,-0.14675808,-0.108822696,0.102386475,0.08358635,1.9144934,0.21331793,-0.1325942,0.10777369
0.3456583,0.8124491,0.39205796,0.13717678,-0.018162847,-0.19797722,0.09785342,-0.018372372,-0.10687523,0.14048034,0.078920126,0.059793234,0.00622043,-0.005527973,-0.05864071,2.064317,0.9786752,0.1132333,-0.12045558
1.0330533,0.39699942,0.8097098,0.071337074,0.11914915,-0.068337865,0.06397347,0.07166645,0.043686807,0.0134764165,0.11235109,0.17589113,0.009883851,0.083568975,-0.022325382,2.057027,0.42547628,0.10091922,-0.06794869
0.50414306,1.1664124,0.26028705,0.21936595,-0.076927654,0.14402707,-0.023884654,0.09359716,-0.12609732,0.09983133,-0.14741755,0.20540239,0.010499179,-0.097213715,-0.11983195,2.0034935,0.97342503,0.06582847,-0.07260189
1.0215033,0.51399255,1.2439773,-0.1533706,0.0819861,0.16585128,-0.08331621,0.009378374,-0.11570911,0.06706233,-0.13702172,-0.13461867,-0.029125981,0.10533035,0.096555725,1.9010303,0.48978484,-0.099017344,0.10238394
