A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S
-0.089696184,-0.119483694,-0.10121143,0.14402372,-0.12969741,0.051105052,-0.030910634,0.22351357,-0.09164422,-0.0034323484,-0.028678037,-0.009674162,-0.09408872,-0.18763323,0.0030427054,-0.09838973,0.09725043,0.09512441,0.0057099015
-0.059757777,-0.087105386,0.08357951,-0.26956683,-0.00077803433,0.124907136,0.10220623,-0.22127165,-0.12969382,-0.065729804,-0.035725653,0.05018796,-0.025481217,-0.15671241,-0.24243265,0.079381794,0.008448511,0.07701534,0.05592671
-0.14899266,-0.0634618,-0.11204843,-0.17486855,0.007418573,-0.09734644,0.06810434,0.063683234,0.13510275,-0.0458735,0.1326587,-0.06572017,-0.043769024,0.102357805,-0.184353,0.060183197,0.005626075,0.027708665,0.0733311
0.0713218,-0.08684575,0.007651791,0.20999497,0.1071296,0.00035862625,0.10530758,-0.1654829,-0.08278215,-0.106136054,0.1371371,0.0150772035,0.102345884,-0.22049686,0.087190054,0.12139668,-0.12523901,0.037816122,0.10289654
0.05066614,0.0018394291,0.017961413,-0.20996375,0.11097205,-0.082108125,0.1188404,0.10277437,-0.086088866,-0.020408943,0.07352524,-0.014165461,-0.06682551,0.057915732,-0.22025466,-0.23662925,0.052179202,-0.0691838,0.12600455
0.01879558,-0.08163289,-0.14557797,0.058568746,0.04565014,0.105607,0.0784792,0.11515418,-0.0011851937,0.06680204,0.06663596,-0.14351726,0.055144206,0.09430346,-0.049581766,-0.005292937,-0.12002419,-0.0875507,-0.12727498
0.08438119,0.11682829,-0.13053092,0.2389616,0.042989105,-0.034387708,-0.09960058,0.06845683,-0.09719847,0.10302949,-0.015263304,0.05150062,-0.026748404,0.07791503,0.17028984,0.017502412,-0.23305225,-0.082226284,0.057285786
0.07709926,0.12402958,-0.13874227,0.17876266,0.0022491366,-0.04381682,0.087088615,0.09336349,0.07136327,-0.027399302,0.09051013,0.13525227,-0.11626889,0.015580878,0.06987877,-0.24343653,-0.021483004,-0.08670865,-0.095749736
0.0056108832,0.11192629,0.13949189,0.15918963,0.00043031573,0.21604243,-0.002133891,0.08927764,0.077034906,0.0057269037,-0.18465824,-0.062018216,0.14553949,-0.17045969,0.07448159,0.027104184,-0.05947472,-0.070666164,0.030222386
-0.10878581,0.1269275,-0.08801278,-0.26269546,-0.1010081,-0.025754467,0.13735697,0.03937657,0.006165698,-0.13870776,-0.034169085,-0.045227908,-0.09556659,0.14655682,0.0969214,-0.07267861,0.007925525,0.013524309,0.08379236
-0.08806562,-0.114444315,0.086631194,0.19016598,-0.022758111,0.037959658,0.06202358,0.012760282,0.12702844,-0.08508895,0.18882322,0.120609045,-0.13958925,-0.06844571,-0.26495284,-0.10759592,-0.17746434,0.14305171,-0.062641904
-0.08417514,0.007690847,0.13413647,-0.050850958,-0.03307908,0.24983427,0.11841568,-0.21282387,0.097767875,0.12782586,-0.143454,0.051880106,0.061443046,0.14296296,0.053609833,-0.22787385,0.1536239,-0.060004182,0.13524586
-0.038727187,0.14681578,-0.11789869,0.20812826,0.08229302,-0.053171366,-0.13589525,0.01630041,-0.06795499,0.05027479,0.2598446,-0.11761691,-0.0783948,0.13855147,0.27917674,0.085692406,0.15028286,-0.035231978,0.025271714
0.03367445,-0.035366915,0.14901471,0.066582866,0.107331604,-0.1899744,0.05356756,-0.00018128008,-0.13940178,0.05160454,0.00556688,-0.061815016,-0.031416535,-0.07695109,-0.07672567,0.12625758,-0.18775727,0.13959563,-0.04644739
0.043482512,-0.10033413,-0.07648858,-0.027887776,-0.009081617,-0.058382846,0.045201674,0.022866115,0.030678585,0.0016816705,-0.0085930005,-0.14341275,0.14359438,-0.20933951,-0.18624331,-0.28752178,0.2795786,0.07823308,0.049383014
0.10667309,0.1401385,-0.055313624,-0.2111323,-0.06511422,-0.17284718,0.10035181,0.13154575,0.06185916,0.056819722,-0.023389809,0.06286915,-0.1329828,-0.042697363,-0.0516181,0.40065813,-0.04695309,-0.058007903,-0.03975202
-0.07047188,0.04261814,-0.005218148,-0.09668651,-0.03941068,0.14182419,-0.09848466,0.05933904,-0.08044619,0.08061001,-0.117617786,0.07386403,-0.12960866,-0.32659364,0.2056936,-0.04524418,0.09462463,-0.08009359,-0.028950587
-0.06488359,-0.02375491,0.14988044,-0.41846758,0.07453215,0.19737147,-0.039248943,-0.07720144,0.11449358,0.030433804,-0.0046254247,-0.0549004,0.03682366,0.13403122,0.13720629,0.074392565,-0.006187424,-0.018877923,0.04376605
0.1115405,-0.11068179,0.1238237,0.08874173,0.12027171,-0.101335466,0.026953593,0.027184308,0.056572884,-0.13525486,0.019995421,0.112731636,0.03261,0.24792002,0.058327794,0.10945688,0.23390366,0.10434982,-0.017037123
-0.024851114,-0.021851271,0.060422376,0.3165483,0.13469881,0.14519438,0.013604417,0.23653823,0.07872154,0.072401986,-0.07139084,-0.1274556,0.031986058,-0.09284648,-0.006419614,0.1526883,0.20593555,-0.080625705,0.086228415
0.006293729,0.025423482,0.07471177,-0.12765563,0.021043658,-0.19093749,-0.13901994,0.018737301,0.058692023,-0.14362334,-0.058598593,0.08583163,0.08489092,0.34380496,0.25114578,0.3436823,0.08674614,-0.019064367,-0.1128419
0.13729379,-0.009101465,-0.03736414,0.19682558,-0.105027795,-0.043848693,-0.047079675,0.0842399,0.08187123,-0.0011663735,0.020897157,0.055991665,0.119048834,-0.14148337,-0.13114843,-0.02732385,0.16573237,-0.016612813,-0.052482694
0.07967748,-0.1383887,-0.10319029,-0.13108459,0.084322914,0.15569116,0.03028877,-0.00014963746,-0.110106796,-0.037697196,-0.18570298,-0.06669186,-0.08596473,-0.06501435,0.0064912736,0.08282654,-0.016941547,0.1032258,-0.043548934
0.14830178,-0.10280858,-0.0016063005,-0.09109023,-0.024805307,-0.21596059,-0.13394433,0.12745637,0.01875195,-0.10238689,-0.01693853,0.011926547,0.100577384,0.3701075,-0.15354116,-0.025398523,-0.15156955,-0.029908203,-0.10430074
-0.04354293,-0.059905678,-0.1092502,0.39935434,-0.07292059,0.048844382,0.023467526,0.071950495,-0.1342585,-0.030122176,-0.16587332,-0.14198233,-0.010766536,-0.09261915,-0.087818384,-0.15039206,0.041860312,-0.011127159,-0.064719774
0.06485587,0.13988659,-0.13061656,-0.17246383,-0.025932886,-0.039944306,0.12788194,-0.16328987,0.01124844,0.14468327,0.07769694,0.0637178,-0.13111958,0.032912552,-0.2770328,0.032364592,-0.15126845,0.0747882,-0.023275137
-0.14916712,0.08403388,0.0049675405,-0.08631318,-0.1318527,0.08320314,0.018269867,0.103312105,0.07328229,0.1143167,-0.10359639,0.13889149,0.10282448,-0.038272493,0.122139096,-0.13173229,-0.22833517,0.03511931,-0.030068725
0.0026245415,-0.0822253,0.14908549,-0.15374842,-0.050266854,0.04598768,-0.10031819,-0.012163013,0.06344175,0.010866493,0.11023247,0.12597424,0.07238035,-0.11838241,0.09877513,-0.18402869,0.103402734,-0.094702676,-0.016317219
-0.10675037,-0.08712489,-0.11522399,-0.057563037,-0.03958878,0.13155514,-0.013691664,0.0060097277,0.12643585,-0.043899648,0.07033585,0.11095828,-0.01346837,-0.051429152,-0.0258829,0.047467194,0.2962373,0.08541407,0.12651941
0.11981854,-0.08470427,0.13522702,-0.012452051,0.09390657,-0.017614573,-0.01804474,0.03178072,0.059074238,-0.047366314,-0.016484514,0.028399646,0.059323177,0.13378192,-0.0066227764,0.15433516,-0.21864054,-0.041439272,0.085806
-0.06307987,-0.09363149,0.007699728,-0.010793656,-0.0606016,-0.043466806,-0.104699336,0.13656537,-0.053209893,0.10318813,0.16151597,0.02306357,0.0086054355,0.16275282,0.1350353,-0.26864207,0.2815438,-0.13657941,-0.11203569
0.10346097,-0.1214102,0.015848845,0.080691114,-0.14259352,-0.09864412,0.1123727,-0.188074,0.10565823,0.028301984,-0.02399066,-0.0929852,0.10377446,-0.0859881,-0.064583294,0.15680826,-0.022642173,-0.13310373,0.12949842
0.10481265,0.099218324,-0.10325747,0.00026183575,0.0118034035,-0.022219345,-0.041619927,0.17887339,0.012934968,0.016766697,0.26521298,0.03178385,-0.11941154,-0.27040946,-0.0012070984,-0.07970664,0.15129307,-0.10183259,0.11063844
-0.0156672,-0.01977539,0.14536509,-0.18227668,-0.13382822,0.1812551,0.09349945,0.030818492,-0.0070044845,0.0957353,0.12894922,-0.07710799,-0.03665963,-0.0026379228,0.044819847,0.12352788,-0.15231076,-0.053152822,-0.09558226
-0.121191904,-0.1255869,-0.09800434,0.07282098,-0.038645573,-0.07497028,0.01728408,0.033149526,-0.024429277,-0.068895206,-0.11857091,-0.11529355,-0.13243745,-0.05756046,-0.013261549,-0.2267434,0.10291249,0.12396526,-0.036395274
0.1256803,0.043272585,-0.10741013,-0.1842975,0.122798145,-0.15444182,-0.12460587,-0.022032708,0.078669265,-0.11570491,-0.14432296,-0.14855188,0.0028793663,0.012092933,-0.10480979,0.21173805,-0.19020022,-0.03991787,0.07261236
0.043724656,-0.11286986,-0.10419043,-0.07802272,-0.03786307,-0.28910777,-0.04625473,0.25314924,0.12267178,-0.05396478,0.06685053,0.07239355,-0.13885738,-0.113138035,-0.10252096,-0.33206218,-0.25023967,0.06998935,0.0005879402
0.06440374,0.10682005,0.017341658,-0.08731131,0.014275968,0.1584804,0.13836598,-0.028529927,0.05762486,0.046190694,0.027711794,-0.026571788,0.03923829,-0.22847517,0.06809829,-0.21297012,-0.05725748,0.044288725,0.13649088
-0.0718539,-0.09009927,0.055638626,-0.08450015,-0.0022655427,0.01730325,-0.027577601,0.011730969,-0.105774276,-0.033817165,0.11068313,-0.062013462,0.005376667,0.23532452,0.100586355,-0.07894508,0.1271538,0.0694644,-0.03744682
-0.03162074,-0.14917852,-0.03539007,0.17161582,0.10535309,0.050843462,0.11361846,0.059058256,0.081467986,-0.0765108,0.041949295,-0.016798928,0.13884136,-0.060554296,-0.011878684,0.08318298,0.036810234,-0.07582398,0.13344124
0.037605077,-0.07387067,-0.12941208,-0.20672385,0.14522368,0.024751753,-0.124479145,0.018456861,-0.034736805,-0.03442245,0.2155021,-0.12251128,-0.006282255,0.1496631,0.040376857,0.115210414,-0.1186747,-0.05549766,-0.1400044
-0.044662677,0.018192813,0.06142482,0.19265872,0.106944025,-0.1711662,0.08623044,-0.090212986,-0.12486057,-0.0222947,-0.284733,0.10787061,-0.10420799,0.080059946,-0.10318697,-0.08296553,-0.12778641,-0.014599353,-0.08814546
0.008260727,0.033164605,0.044419393,0.05389312,0.14830759,0.20767473,-0.12448199,-0.18677285,-0.13276818,-0.019228324,-0.024770044,-0.03613615,-0.09942504,-0.20085661,-0.05101864,-0.20403685,0.0026613176,-0.020397484,-0.009766459
-0.078810364,0.053445294,0.014861748,-0.27288282,-0.022356153,-0.09180706,0.055503175,0.12687442,0.14689529,0.023433626,-0.03941814,-0.11042728,0.07421017,0.4081753,-0.16081527,0.041760996,-0.08311343,0.06839974,0.14146072
0.060343266,-0.029113092,-0.10550727,0.47772765,0.056145504,-0.2430403,0.10110414,-0.1406649,0.013570085,0.14747244,0.075238764,-0.05371978,-0.06710106,0.0018703416,0.14753163,0.064845115,-0.022178985,-0.04294771,0.019058079
-0.071997106,-0.114068344,0.14227208,0.14662218,0.12105769,0.08298705,0.026464298,0.20669454,0.10063326,-0.02369216,-0.06356249,0.117568225,0.11735007,-0.2290938,0.1381859,0.118050925,-0.112848,0.083794236,-0.07744936
-0.05608798,-0.06180931,0.035054475,-0.26425725,-0.08901551,0.16427246,0.14357606,-0.0038775653,0.06742366,0.033699423,-0.116149455,0.07480948,-0.047436245,0.35082603,0.19533965,-0.12479989,0.09532464,-0.038690418,-0.02401805
0.08368473,0.09482707,-0.04357361,0.21422806,0.111456245,0.19398479,-0.009906635,0.027887948,0.020458475,-0.00516282,-0.0035655797,0.14592615,0.04932706,0.09642357,0.060848884,0.04987447,0.105302736,0.09579243,-0.12654953
-0.032813646,-0.14874822,-0.08000556,0.10756311,-0.1398956,0.13302022,0.08756499,-0.028260954,-0.038960837,0.06302579,-0.23993096,-0.04558938,-0.079633325,0.34995386,-0.06845988,0.09706546,0.027044825,-0.08896698,-0.10061383
-0.036598153,-0.10041349,-0.1460931,0.23783718,0.095450446,-0.1550574,0.14518118,-0.092825145,-0.11772971,-0.12212023,-0.09651837,-0.10022881,-0.09289087,-0.016302824,-0.005154699,-0.10497733,-0.079519466,-0.020060003,-0.106930755
-0.06215916,-0.04491377,0.038855344,-0.038933843,0.014502063,-0.13993835,0.0390338,-0.1498372,-0.03971424,0.11651644,0.036121197,0.05642703,-0.13920571,-0.1834062,-0.115272865,-0.002396822,-0.06920268,0.053656757,0.082308546
0.0018969178,0.010356396,-0.122455254,-0.22922459,-0.0029701144,0.022610202,-0.13527896,0.020252846,0.013109922,-0.13045664,0.0702759,0.04575585,0.037903994,-0.20096184,-0.0011618584,-0.16364655,-0.015677758,-0.14383209,-0.032615177
0.0046361834,0.009217799,-0.007658601,-0.25471577,-0.020695195,-0.078137666,0.05415836,-0.054492436,0.029100522,-0.065150805,-0.06773858,0.0434698,-0.06315017,-0.07312594,0.0033436865,-0.008848123,-0.2541774,-0.087359086,-0.1085939
0.062086478,0.122085154,0.14514226,-0.2007501,0.10812068,0.13509904,-0.075238414,-0.059368536,0.10194865,0.052447796,-0.09953449,0.015672237,0.031020284,-0.030328885,-0.1243392,-0.26755545,0.07654905,-0.014411598,0.10348651
0.14665526,-0.08276693,-0.120221816,0.008510947,0.06381473,-0.06396192,0.1282028,-0.08289352,0.13774258,-0.0866805,0.071034476,-0.057349443,-0.13625517,0.17601144,0.18040143,0.04687608,0.0986116,0.14637244,0.08368045
0.101751685,-0.015025303,-0.09043762,0.29280046,0.017145574,0.035052,-0.0016774237,0.2914943,0.06344773,-0.14637434,0.1442161,0.10266504,-0.06341413,0.013525441,-0.054088518,-0.049003728,-0.17313385,0.08303942,-0.022231683
0.08225189,-0.055977523,0.057656914,-0.05595787,-0.06551033,0.20123394,0.01072453,0.23890075,-0.027738713,0.13920328,0.0627702,-0.051800594,0.076395184,0.06712325,-0.15066837,-0.22561416,-0.08273162,-0.12965524,-0.13655725
0.024253234,-0.09411793,0.010489389,0.04851222,-0.11145337,-0.14227892,-0.071654804,0.02642627,-0.0033450723,-0.108221166,-0.120018125,0.11315891,-0.08353478,0.10458689,-0.007178448,-0.0013795495,-0.04402259,-0.14177956,-0.116562694
0.11817178,-0.03881584,0.0806002,0.15500069,-0.14102933,0.20085476,-0.037240542,-0.0044108033,0.14791465,0.116848886,0.024034768,0.09932782,0.0077988654,-0.35917085,-0.13078451,-0.032333538,-0.032744244,0.07923654,-0.1276858
0.10049337,0.014917091,-0.09771162,-0.23006162,-0.031194717,0.09217806,0.14788565,0.14800587,-0.10637697,-0.13544819,-0.14665294,-0.080799565,-0.0596077,0.016999818,0.29783952,0.033177257,0.051509716,-0.05700463,0.017522484
0.07997513,0.09123413,0.124712974,-0.017370746,0.026187658,-0.2139104,-0.09451236,0.014431655,0.049547806,-0.11398448,-0.07438933,0.012754068,-0.052307867,0.010175474,-0.29659966,0.13914582,-0.14564286,-0.064960174,-0.13990606
0.09692086,0.039887458,0.07844931,-0.034480162,0.1273861,0.008343503,-0.029636875,0.17522909,-0.08768506,0.14198408,0.0074398667,-0.14815572,0.076206,-0.051413715,-0.046400353,-0.22705595,0.13272873,0.13774672,0.12376624
0.12533444,-0.12910774,0.016958192,0.022513554,-0.04114934,-0.07401569,0.016150683,0.101377875,0.02185443,-0.045120426,0.058551528,0.122896224,0.028715402,0.1581322,0.16468938,0.12594025,0.14931962,-0.113202944,0.096339956
-0.07624614,0.1067259,-0.08211742,0.29739916,0.096357256,0.14794889,0.019898683,0.20125581,0.014069736,0.119772285,0.08144741,-0.0902558,0.01932475,-0.050852902,0.010407411,0.23927747,-0.09249453,-0.081764355,-0.13231671
-0.09520152,0.11288902,-0.12032186,-0.12651376,-0.0641841,-0.19603752,-0.110238686,0.018441305,-0.07689548,0.020106137,-0.25515115,-0.09179496,-0.033853665,0.3677963,0.081564285,-0.22039601,-0.18939415,0.130772,-0.09091155
0.0018833727,-0.04976914,-0.14802472,0.42993146,0.1347939,-0.23130065,-0.06344973,-0.03190756,0.14370444,-0.06834963,-0.18569332,0.1337339,-0.052294657,-0.23850146,-0.19267184,-0.11683074,-0.14389059,0.019334763,0.085587844
0.04502791,0.11365616,-0.1029412,-0.37939197,0.06923735,0.20467232,0.08292548,-0.027037598,-0.040465735,0.019744888,0.15792307,0.11415732,-0.089664035,-0.11490463,0.15194581,-0.025974065,-0.16715936,0.017710894,-0.11201966
0.106609076,-0.010420814,0.0010296404,-0.0157962,-0.0043966025,0.21009801,0.12523866,-0.027012184,0.07031037,-0.052434362,-0.101721555,-0.036639623,-0.07852643,0.3780784,0.08963104,-0.030385152,-0.10105397,-0.0719587,-0.068598874
-0.11582664,-0.06647709,-0.09660232,0.27914533,0.027997464,0.10774133,0.13247144,0.035535775,0.08641045,0.12413508,-0.21204975,-0.13889813,-0.113024935,0.30593377,0.13006693,0.0012001544,-0.011575043,-0.041832626,0.025464639
-0.048406415,0.14516816,-0.0028367937,0.17936428,0.12228623,-0.2193914,0.012404472,0.008499056,0.012639314,0.041192457,0.049165323,-0.11468422,-0.0062738955,0.046159536,0.23762883,-0.009296387,-0.0008611381,0.021640971,-0.03339243
0.13949463,-0.076601334,0.020578548,0.025560692,-0.07046679,-0.15741101,-0.089480594,-0.036268584,-0.115410686,0.13334128,-0.12768576,-0.07507905,-0.1425565,-0.13654402,0.13928592,0.06132792,0.01320079,-0.05091902,-0.005982697
0.11774263,0.13856679,0.033326074,-0.033831835,-0.14377798,-0.03748612,0.14573866,0.014759384,-0.017550781,0.1213322,-0.11152691,0.013036087,0.07905485,-0.18854722,0.164971,-0.03321845,0.15367569,-0.12071736,-0.05157622
-0.08793844,-0.09178385,0.040753275,-0.1574671,0.048610136,-0.004845649,-0.045332663,0.20706092,-0.06297448,0.03535378,-0.18081182,-0.09869194,-0.13461049,-0.21973234,0.09912522,0.04083161,0.14344247,-0.027323432,0.067097306
-0.03582015,0.14960834,0.12265608,-0.29604337,0.10729405,0.020356119,0.0025841594,0.04249178,0.05624999,0.05436884,0.11379592,-0.12908415,0.1361858,0.18836935,-0.16463406,0.027663603,0.02639088,0.06343062,-0.13034245
-0.08261068,0.1337151,-0.037077963,0.16800474,-0.0740605,-0.08984266,-0.02050075,-0.12626716,0.10545489,-0.043054424,-0.16703197,0.09069711,0.002386272,-0.01598908,0.18032458,-0.03824886,0.06821973,-0.014090717,0.1479721
0.04402776,-0.05718577,-0.023893222,0.035482958,-0.12148432,0.08080082,-0.02178435,-0.18406567,-0.05225469,0.035772517,0.073335595,0.116913944,-0.14747334,-0.284553,0.016228795,0.14912733,-0.026438117,-0.124327525,0.13444367
-0.08223516,0.11866954,0.14926872,-0.16231695,0.1139617,0.048695713,0.009217888,0.022201553,-0.0045799613,0.0339548,-0.00095655024,-0.13623613,-0.02189283,-0.0069606826,-0.007840529,-0.093140796,-0.0024510324,0.0590086,0.12284112
0.04907407,-0.03855481,0.089831874,0.014748611,-0.0689224,-0.07661912,0.10431048,-0.21667486,-0.07025843,-0.11298933,0.16236614,0.007130757,0.01894112,0.21421525,0.14952824,0.068130374,0.14254968,0.12824792,-0.08292196
-0.037334904,0.08594903,-0.11246203,0.32447338,-0.024841204,-0.08376911,-0.026901916,0.18968736,0.099810496,-0.049577132,-0.076193295,-0.09038135,0.07974824,-0.0677682,-0.22668853,0.10010833,-0.019166976,-0.087095656,0.016242832
-0.13767089,0.007508725,-0.045445815,-0.023494959,0.096061364,0.041775085,-0.08654906,0.005121857,0.10622841,-0.12877202,-0.034364335,0.07144073,-0.06895384,-0.01528655,-0.07088381,0.05956702,-0.006784603,0.14669767,-0.06793678
0.12730792,-0.055970944,0.06470758,-0.08414658,-0.026683994,0.124582276,-0.06713441,-0.081387445,-0.14143328,-0.064690344,-0.008238971,0.09867087,0.112149894,0.19134866,0.08056593,-0.05705689,0.032177895,-0.079631194,-0.05385693
-0.015913963,-0.08448254,0.021386415,0.24477133,0.115752846,0.23668689,0.027110338,0.04933682,-0.0060758293,-0.081289284,-0.038614325,-0.05364266,0.028960317,0.050387345,-0.2919044,0.060517132,0.12574112,0.10961878,0.020274982
-0.041012496,-0.10101946,-0.12138951,0.1979548,0.053820953,0.03486015,-0.037547387,0.1327132,0.09212986,-0.0008753091,-0.01457759,0.019934744,0.09890419,0.41175944,-0.025447227,0.24368316,-0.05593005,0.07848896,0.11900815
0.024718314,0.07074493,-0.04581231,0.3096612,0.058039337,-0.018415086,0.0454361,0.023024932,0.03004846,-0.08467684,0.11952013,-0.06559605,0.14596936,0.08969885,-0.012656376,0.03254272,-0.06683086,-0.032543994,-0.038742937
0.08370137,0.034384817,0.020702377,0.11571425,-0.10824155,0.01589448,0.00663203,0.12955484,0.09125863,0.09840982,-0.00015445799,-0.14090687,0.03914523,0.07827533,-0.03384062,0.06618376,0.006542191,-0.0007570684,-0.014324486
0.057554454,0.067484275,-0.04539948,0.09993795,0.04685481,-0.24655205,-0.14592639,0.12601785,0.14398646,0.013099611,0.1056841,-0.10439512,0.052908376,-0.136082,0.15791124,-0.01225324,-0.020641126,0.034802735,0.04781866
-0.020110294,-0.13212746,0.121818125,-0.06416553,-0.08268993,-0.17381054,0.13036567,0.036407128,-0.06637573,-0.0284371,-0.04949224,-0.11897141,-0.13371888,-0.21187393,0.22034995,-0.029204078,0.014049865,0.048715666,0.089217976
0.04198371,-0.06510177,0.1457533,-0.20200945,0.121133566,-0.1426825,-0.053301327,-0.07970507,0.11200294,-0.045938857,0.089958176,-0.069569014,0.067756504,-0.36755636,0.031116672,-0.07948034,0.1552251,0.03816001,-0.031498365
0.0056445897,-0.07465743,-0.07795909,-0.43389803,0.0817128,-0.091578074,0.03666219,0.0571575,0.11635026,-0.110829346,0.06449633,0.12715167,0.08179718,0.07535912,0.15673035,0.21002673,0.1053061,0.035518557,-0.02775716
-0.09071964,-0.0037027001,-0.11903367,0.13590199,-0.059191115,0.13715881,0.015526608,-0.11413028,-0.0042826682,0.080319256,-0.03261108,-0.13242021,-0.09668772,-0.011389516,0.1502372,0.07633524,-0.13646317,0.11218065,0.08601564
0.0944,-0.10735342,-0.13735624,0.07165701,-0.14879584,-0.18834925,0.06943454,-0.21446969,0.117289335,-0.11357584,0.036728956,0.09584558,-0.08365937,0.05773618,-0.04325942,0.0066164136,-0.23021701,-0.10582197,0.06528059
0.078678206,-0.10010482,0.099727586,-0.024644546,0.023154095,0.033527315,-0.08184168,0.054834075,0.14902109,0.05044724,-0.05714792,0.05159481,0.05671826,-0.42972645,-0.015109621,-0.32743132,0.012135193,0.04299587,-0.14679109
0.118401915,0.07077809,-0.1197599,-0.38431892,-0.12899283,-0.014764383,-0.0028348267,0.12037884,0.14977199,0.13715369,-0.15829223,0.11180416,-0.06630487,-0.05171124,0.075097024,-0.122760326,0.04845632,0.01410152,0.055534065
0.025169343,-0.047744863,-0.067716986,-0.17610803,0.102734864,0.100103796,-0.0249051,0.06939139,0.09639563,0.10397974,-0.06545322,0.075337455,0.093409196,-0.11055681,0.14294213,0.07080833,-0.2475132,0.035879135,-0.057250127
-0.025057591,-0.10787912,-0.092988454,-0.1570521,-0.002316922,-0.02034381,0.036395162,0.033481255,0.09945603,-0.14371514,0.06124617,0.043849885,-0.0106404275,0.1961835,0.21404783,-0.15954685,-0.21033716,0.1433104,-0.116447434
0.051272765,0.035697445,0.019208997,0.20252538,-0.07298863,0.006572865,-0.07200952,0.11995282,0.102104545,-0.12698619,0.015114054,0.12856036,-0.12091912,0.06668304,-0.15738061,-0.18665522,-0.20577428,0.09846659,-0.019634932
0.019375801,0.031219915,0.002464056,0.107391566,0.12417808,0.21704698,-0.016247407,-0.050240695,-0.05746331,0.051747814,0.126979,0.11274111,-0.03569355,-0.045825996,-0.0750506,-0.21324842,0.038853213,-0.060230523,0.058534637
0.12933663,0.013730496,-0.0580765,0.032166384,-0.009696782,0.2575584,-0.119813785,-0.11929838,0.07866512,0.09481302,0.13716045,-0.097902566,-0.036773786,0.40486842,0.08400216,0.0020106956,0.14082465,-0.13409467,-0.122859344
0.06376144,0.036884308,0.06019637,0.4880885,0.0075758845,-0.062005922,-0.13418731,0.17413191,-0.014477462,-0.0057089627,-0.26617843,0.014464974,0.09235044,0.31653708,0.24002416,0.21192507,-0.004723206,0.102148324,-0.14831468
-0.08565933,-0.113045745,-0.066860676,0.21598001,-0.004987985,0.08884455,-0.013362646,-0.016721785,-0.031534217,-0.1474703,-0.24229994,-0.109812856,0.03409426,0.067620605,-0.025476262,0.046876147,0.0036100745,-0.09340763,0.12115583
0.12428069,-0.107670456,0.03391798,-0.06613782,0.041809455,-0.073405996,0.053128555,0.0017506555,0.14499235,-0.0731234,-0.023963869,-0.13482231,0.090937614,0.009703122,-0.23674612,-0.12833017,-0.08812946,-0.0765083,0.085726395
0.016430467,0.13871977,-0.0018109381,0.13390791,-0.08071781,-0.14829174,0.0067183822,0.07333313,0.1089434,0.011529446,0.15870653,-0.103422426,0.11154559,-0.10065454,-0.028396212,-0.14090888,-0.065425485,0.1191954,0.0492547
0.05882764,-0.0144656,-0.018081844,-0.0690255,-0.10844656,-0.20608786,-0.04955154,-0.0028910637,0.024954095,0.1312913,0.10911086,0.004587576,0.03677106,-0.2745675,0.045706928,0.014618576,-0.025525719,-0.14281446,-0.05303017
0.10075149,0.14484343,0.09403019,-0.23881847,0.02885671,0.051487446,-0.09261371,0.036903903,0.14097765,-0.07831473,-0.12779823,0.10818535,-0.009215012,-0.3670987,0.26421672,0.020673633,0.08633959,0.020235911,0.038207337
-0.13483882,-0.14744124,0.078195766,-0.30097473,-0.12990332,0.16238444,-0.053570263,-0.02357386,0.06957801,-0.026317514,0.122013554,0.06318493,-0.05715573,0.018021166,0.103124835,0.0038422048,0.1945435,0.044136643,0.036896408
-0.018547907,0.070399284,-0.13438064,0.11460322,0.13033774,0.06373766,0.021331638,-0.15452428,0.13520327,0.10289946,-0.11211215,0.05276428,-0.14157552,-0.07397261,-0.069996275,0.1011066,-0.063498884,-0.0648536,-0.057085156
0.12660706,-0.0276924,0.0067673326,-0.13717514,0.097493574,-0.035337634,0.11621314,0.09114452,0.11135107,0.14476538,-0.11975488,-0.013341635,0.041007906,0.33021632,0.2579556,-0.092618845,-0.13643101,-0.043521382,0.0023907423
0.062194496,-0.10342285,0.089294866,0.25456497,0.06631817,-0.123027414,0.088540226,-0.008945957,-0.04629069,0.025037512,-0.07935539,0.1147134,-0.053515725,0.08680428,0.24215083,-0.09999408,-0.09705058,0.082293406,0.13820732
-0.14033204,-0.013167113,0.13089058,-0.008059397,0.029244423,0.10402885,-0.14692278,0.1047122,0.031528085,0.117414206,0.20900449,-0.06727447,0.01030612,-0.06342892,-0.06101063,-0.1227438,-0.05037704,-0.09778026,-0.095175564
-0.14471534,0.10585117,-0.07815814,0.0131423175,-0.043501534,-0.21566552,-0.1119396,-0.16288468,-0.08533892,0.017673373,-0.08619869,-0.081670046,-0.11380939,-0.008383065,0.21893771,-0.113851756,0.13956225,0.038157016,-0.023458853
0.015385613,-0.14846441,-0.11419341,-0.030699432,-0.017441243,0.038879186,-0.08091785,-0.039828807,0.017891154,0.13959351,0.08424695,0.07395044,-0.10629599,-0.21980353,-0.016134366,0.15880245,-0.10205154,0.016961724,-0.066660106
0.113675356,0.14010358,0.07113513,-0.09260218,-0.011955798,0.21392286,0.00037129223,-0.11304155,-0.0022086203,-0.14043017,-0.10696708,-0.07394305,0.1301775,0.12173942,0.062107205,0.028992668,-0.0082805455,0.058724746,0.049036115
