A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q
1.3373291,0.65606713,1.183064,0.35103482,0.98619395,-0.11774665,-0.14139871,-0.08623937,-0.12281029,-0.036315486,0.8192594,-0.117028415,0.56205183,0.8429095,-0.05695936,0.152453,-0.11969398
1.4992765,0.19719976,1.2337754,0.15165028,0.77906954,-0.025894605,0.08902457,0.0898249,-0.1374279,-0.047562487,0.7850309,0.05701098,0.7170508,0.97232383,-0.10071264,0.4667316,0.117123276
1.3241217,0.6710006,1.173862,0.20557432,0.7998837,-0.08379021,-0.05075185,-0.017308235,-0.0957877,-0.034066774,0.6970991,-0.11995123,0.3262898,0.8908191,0.12688693,0.4499306,0.048279643
1.245637,0.5200327,1.2035092,0.15333518,0.90810347,-0.027447455,-0.06841738,0.02391082,-0.02235587,-0.033806853,0.53404427,0.029912278,0.47977,0.8088842,-0.0044436157,0.44154522,-0.009283215
1.1636417,0.7111681,1.0681108,0.1988427,0.79248863,-0.035883576,-0.106999665,0.080203325,0.10744396,0.057818502,0.80264175,-0.00272806,0.4610132,0.7443012,0.023405239,0.25575012,-0.1392758
1.295928,0.40455857,1.0942011,0.26385468,0.87502426,-0.07267966,-0.14998046,0.14041409,-0.050624266,-0.13350505,0.7039305,-0.108113945,0.43318874,1.007266,0.03722541,0.4478307,0.09223318
1.3141572,0.5664926,1.2394311,0.38459736,0.7958822,-0.052614428,-0.095656306,-0.060794972,0.13041195,0.07974589,0.655591,-0.13767265,0.42717764,0.688272,0.13248405,0.36026967,-0.11366784
1.1636727,0.66757596,1.20021,0.40585837,0.7696118,0.097509444,0.12062168,0.024142623,-0.025162823,0.048232645,0.77085304,-0.066709295,0.70490247,0.9381795,0.14819455,0.3583663,-0.046123914
1.2929932,0.78332853,1.0651435,0.33211017,0.7800226,0.01031974,-0.04785703,-0.14059718,-0.12888326,-0.00062818825,0.6943071,-0.13735373,0.6376494,0.73935145,-0.14531267,0.019713059,-0.038401812
1.3251579,0.10258803,1.0598727,0.16216715,0.93387747,0.034559906,-0.04019013,0.14981866,0.003722012,-0.01562959,0.671791,-0.033698134,0.6937741,0.7780008,-0.07332423,0.35628867,0.107896864
1.2747077,0.5209158,1.1298226,-0.0032326132,0.77582127,0.0047471374,0.009652674,-0.02744256,-0.015425861,-0.07710577,0.8565982,0.11463353,0.5473419,0.92563826,0.068883404,-0.0864148,-0.071167216
1.3262999,0.17071733,1.2416859,0.35791457,0.8890733,-0.13932058,0.034980312,0.034270734,0.082332894,0.031177014,0.7033801,0.02012308,0.13204679,1.0174956,0.14584976,0.060552567,-0.024300039
1.3730959,0.19164956,1.1349925,0.28897518,0.71310025,-0.1166701,0.037463874,-0.13128379,0.033487752,-0.024120182,0.46569154,-0.074884206,0.4836716,0.9558014,-0.025747135,0.22375745,0.027919263
1.2724105,0.4630558,1.3149896,0.075305834,0.77241254,0.1436925,-0.049245916,-0.028055869,0.024736404,0.119900644,0.60937595,0.14963016,0.580277,0.84620845,0.04417339,0.03496541,0.03725089
1.1706959,0.47442287,1.0290154,0.28635785,0.7579973,-0.030229874,-0.07246137,-0.01591283,0.09803054,0.037892148,0.9019927,-0.0514656,0.38964576,0.78600067,-0.065380655,0.27086276,0.09807043
1.3057246,0.6376978,0.9948175,0.19532904,1.0352225,0.07455099,0.09922448,-0.11736666,-0.12122168,0.017182216,0.7551811,-0.1480506,0.56282055,0.9630408,0.10817805,0.44105646,-0.108583674
1.431792,0.6221758,1.2786385,0.13069792,0.86447716,-0.03810332,-0.04640501,-0.025474802,-0.12687454,0.044831157,0.62009656,0.10759571,0.37632897,0.9353498,0.07731418,0.3966209,-0.09464568
1.324929,0.5063435,1.2924469,0.32684323,0.8171083,0.06282526,0.0828252,-0.08725657,-0.060566843,0.04690799,0.6917054,-0.14073718,0.36501032,0.68223953,0.0702443,0.50251913,0.0077367723
1.2114074,0.7170748,1.0608315,0.1707767,0.8999544,-0.11302441,-0.08783983,0.032756463,0.11588287,0.12221941,0.5452384,0.11299434,0.5461122,0.8561161,0.12813932,0.37296924,0.13395461
1.3157736,0.36805773,1.0077112,0.46633476,0.6708001,0.14675125,-0.06464812,-0.019618064,-0.13345076,0.017735198,0.74887264,0.015481234,0.5422843,0.6900066,0.10073748,0.4706845,-0.12254817
1.1027899,0.8528569,1.2593744,0.16527335,1.0094513,-0.1440281,-0.00898391,-0.11666065,0.121647835,-0.13020754,0.7577845,-0.044535704,0.77450335,0.72746307,0.06426981,0.23304506,-0.06328252
1.4205718,0.16897802,1.074993,0.44237512,1.008693,0.049430355,-0.09078066,0.02976659,0.018344283,-0.08270381,0.74339795,-0.0036576092,0.47439963,0.9160219,0.11604738,0.49139497,-0.110805884
1.3863126,0.6073338,1.0505577,0.43467185,0.969342,-0.018385634,-0.021558255,0.010814756,0.009752616,0.07945508,0.6224384,-0.11754967,0.7718782,0.87798226,-0.10577282,0.068173565,-0.0045421124
1.4296451,0.3008713,1.2905741,0.24968469,0.68134904,0.050161943,-0.062142402,0.08327025,-0.0014745295,0.08037858,0.8984982,0.14764848,0.5560978,0.81771755,-0.104656264,0.245222,-0.104999974
1.345536,0.4887492,1.2098336,0.3278646,0.95315367,-0.096090786,-0.11455976,-0.030073054,0.047996804,0.13269025,0.7361586,-0.12517983,0.6351827,0.90657574,0.13277131,-0.044822212,-0.03408537
1.2834918,0.23227137,1.0865481,0.34559333,0.9057993,-0.036424845,-0.11171612,-0.14400208,-0.1243875,-0.00039595366,0.67340124,-0.016782403,0.47680518,1.0088983,0.14299297,0.23006259,-0.08705684
1.3265694,0.54853904,1.0669005,0.0724368,0.83082986,-0.100886986,0.09670697,-0.042232007,0.1049079,-0.038718246,0.6781509,-0.07143717,0.46518853,0.79366636,0.038744792,0.47797707,-0.08364462
1.3981652,0.6859838,1.0549945,0.22157139,0.74292064,-0.058054537,-0.13839057,-0.0472494,-0.07940036,0.03855586,0.74236184,-0.051724397,0.20637031,0.893671,-0.12906525,0.19756183,0.14596993
1.2471993,0.51988196,1.1616592,0.16168624,0.718055,-0.12798274,0.005351782,-0.06498705,0.027947783,-0.047213137,0.36360827,-0.0757777,0.4300756,0.96011573,0.14644647,0.38832822,0.11595109
1.3351327,0.55748475,1.2343501,0.30932194,0.47630036,-0.008234382,0.02334994,0.14030921,0.06902376,0.07692821,0.76204836,0.008276209,0.30264047,0.7221141,0.038390547,0.052554056,0.12241155
0.9794524,0.26738575,1.1924741,0.27369148,0.96549654,0.08918001,0.1003665,0.050482303,0.09815174,-0.08457565,0.4461295,-0.11988424,0.55995554,1.04555,0.0337874,0.18625876,-0.04748179
1.5207824,0.50268596,1.0426972,0.32592636,0.64315,-0.03129296,-0.0737897,0.13607845,0.0939583,-0.07312146,0.6628829,-0.07715698,0.46166465,0.6149187,0.054723814,0.3126687,-0.13192207
1.1409936,0.5970446,1.357111,0.28488797,0.688166,-0.087192036,0.010133639,0.033840418,-0.010580778,0.023660138,0.69987255,0.099005654,0.580622,0.7299709,-0.041701518,0.17999843,-0.10955417
1.337704,0.39467376,1.1518453,0.19596297,0.7049096,0.06332147,-0.086049594,-0.019681305,0.14925677,-0.09664728,0.8133738,0.040897787,0.41119918,0.8292285,-0.11917924,0.2381595,-0.104943216
1.12692,0.58283603,1.1694353,0.30012214,1.00134,-0.1418773,0.07192333,-0.08325037,-0.035311945,-0.096980095,0.79047275,0.001770854,0.38635495,0.85491127,0.068920895,0.24474627,0.13773006
1.4852173,0.31458578,1.077603,0.3791899,0.78289604,0.022547394,0.0978781,0.023244202,0.04457526,-0.12931965,0.62744933,0.0962466,0.55965614,0.8669652,0.07038246,0.2744457,-0.097406924
1.1493026,0.45064747,1.3323966,0.32787478,0.7990694,-0.0327928,0.005496949,-0.007867932,0.04903741,0.11597562,0.87850493,-0.13219936,0.55410707,0.8087785,0.043089077,0.09177633,0.010779515
1.3282932,0.3114201,1.1577294,0.2833968,0.9596883,-0.13954969,-0.06242577,0.014592007,0.13681048,-0.0028681606,0.7153485,0.108358115,0.60348666,0.95357627,0.087504044,0.17265338,-0.043775477
1.2975708,0.2630936,1.171467,0.1804279,0.8951136,-0.14080416,-0.13776915,-0.052118883,-0.060889423,0.03615968,0.6977671,0.021498859,0.4076541,0.9055019,-0.014822662,0.279284,0.040918246
1.4051429,0.25391197,1.188651,0.21365033,0.82338023,-0.09225999,-0.14622164,-0.007930055,-0.05414196,-0.087897174,0.61590904,0.092776254,0.5173584,0.6799068,0.035140947,0.12425362,-0.036565624
1.283183,0.1415942,1.0528891,0.27826595,0.83127004,-0.046287954,-0.046243876,-0.101237,-0.10140916,0.059506416,0.70949274,0.038924813,0.38068485,0.87629545,0.08694193,0.16923413,-0.08017842
1.2246501,0.25795454,1.0995084,0.29626423,0.75482994,-0.02689194,-0.13555428,-0.10336261,0.081075,0.13179022,0.54391456,-0.07639393,0.4782235,0.9170409,0.050896093,0.20294712,-0.03933531
1.3945642,0.43515596,0.99006414,0.24925704,0.7189201,-0.1131727,0.13449553,0.13061842,-0.13311318,-0.09937944,0.60865957,0.046719253,0.4953098,0.87707615,0.05719064,0.2101791,0.13427216
1.3559778,0.31060538,1.3085152,0.31256786,0.83741486,-0.10296842,-0.07514114,0.048517764,-0.11806588,0.13311592,0.73116815,-0.13790333,0.5849665,0.59182405,-0.09811306,0.42632437,-0.049188428
1.3379537,0.6924252,1.0403119,0.25002277,0.85053486,0.12852886,-0.055563785,0.033105403,-0.059216976,-0.06980464,0.7556997,-0.11759289,0.432057,0.76334566,4.8205256e-05,0.3390886,0.08020279
1.3723515,0.61764354,1.3019465,0.3574583,0.7776616,0.13844079,-0.04177335,-0.11914922,0.028055996,0.08626844,0.6826946,-0.058654405,0.35605702,0.8555199,-0.12158241,0.22494036,-0.048498653
1.3169928,0.70509124,1.0535231,0.17296009,0.74011946,-0.1306486,0.13118693,0.0297492,0.027109712,-0.14198,0.49535203,0.12751514,0.6186871,0.896264,0.13510385,0.29295328,-0.13216472
1.2192571,0.5189587,1.1630975,0.4463389,0.6957937,0.08572109,-0.1394698,0.041444257,0.06093411,0.09627472,0.93373,0.14535332,0.31108636,0.7388978,-0.086245686,0.02269414,-0.12202437
1.3226255,0.373158,0.9956267,0.35126776,0.84613293,-0.057803966,-0.028333157,-0.01080966,0.022482172,-0.05210252,0.69648755,0.090534374,0.73622465,0.8592887,0.1306085,0.12301531,-0.14927302
1.1997606,0.38400513,1.2334957,0.25291878,0.68466043,0.14427719,-0.09856714,0.046082392,0.011772245,-0.13494362,0.80977935,0.020733312,0.5050485,0.763071,-0.10425305,0.22425677,-0.08204651
1.067599,0.7039152,0.9931428,0.26856148,1.0349362,0.095594615,-0.071825355,-0.086806804,0.14947674,-0.09216291,0.57909703,0.13752428,0.52648205,0.8458365,-0.071496785,0.17964804,-0.06760517
1.3376887,0.5379883,1.1778405,0.36377722,0.804212,0.05737692,0.12498453,-0.109218895,0.07057059,0.007840931,0.6186043,-0.019437954,0.644487,0.9459686,0.039549544,0.3568232,0.083841726
1.4703182,0.72350395,1.142239,0.011607736,0.83611274,0.14585808,-0.14285266,0.059086934,-0.06751535,-0.10165724,0.84120303,-0.029115453,0.52861345,0.7791814,0.023798615,0.4035391,-0.029974476
1.2059772,0.87649643,1.1580495,0.40321317,1.0185099,-0.0188265,-0.011760324,0.056650236,-0.1273605,0.1304228,0.74519813,-0.08139816,0.13463739,1.0282478,-0.14111304,0.21945418,-0.03757614
1.3165361,0.31140625,1.2247722,0.3919297,0.9843532,0.06651306,0.0883957,-0.14573485,0.03354235,0.022412032,0.36173114,-0.14568907,0.53328276,0.7746426,0.05532047,0.3630501,-0.11084549
1.287123,0.5770142,1.0300195,0.0172465,0.50542617,0.02096273,0.004009843,0.10298374,-0.057784297,-0.086716965,0.76673806,0.013708085,0.6523616,0.603369,0.015814632,0.32197827,-0.0034873486
1.0543336,0.65710884,1.0606037,0.18205938,0.94505036,0.1438297,-0.14132674,0.07691784,-0.04804582,0.13130781,0.7322829,0.10555166,0.026257038,0.907625,0.05654569,0.15704256,0.02206947
1.3034118,0.62721264,1.1675261,0.30132762,0.8637066,-0.009530619,-0.07505876,-0.07663098,-0.12816465,0.020485118,0.2644964,0.06057787,0.36352038,0.6837542,-0.038993277,0.32800648,-0.014947206
1.3085076,0.6726846,1.2540085,0.079258524,0.386612,0.085718855,-0.061518416,0.14855987,-0.1318565,-0.044724084,0.6952117,0.05561371,0.6029035,0.3792418,0.13768333,0.33770815,0.014208227
0.9484864,0.72875917,1.0300752,0.35777044,0.97078776,0.10451141,0.048942804,-0.07330388,-0.0076014698,0.10016444,0.67523634,-0.13154568,0.33726877,0.67912924,0.02733773,0.42024046,0.12971896
1.1379926,0.84059083,0.9332574,0.40331972,0.83578146,-0.04654547,0.045867845,-0.11558457,-0.0107551515,-0.125943,0.5716097,-0.1459335,0.66351163,0.92542875,-0.059752055,0.16085663,-0.14773378
1.4764055,0.3190385,1.1935294,0.4461123,0.64214826,0.028971002,-0.08413212,-0.049854204,-0.05327545,-0.06275581,0.8842905,0.087679684,0.50360924,0.6030319,-0.14733973,-0.02628544,-0.010038331
1.1470532,0.11062491,1.067653,0.17586592,0.8218395,-0.123661734,0.0011170655,0.0036471188,0.102111876,-0.045978732,0.7428981,0.07093844,0.56053454,0.9628291,0.04301691,0.13714202,0.07975279
1.343193,0.22678727,0.9339242,0.14974698,0.8546946,0.10619244,-0.14876063,-0.025327496,0.14020365,0.036138907,0.6944804,0.051444024,0.5559358,0.7718296,0.14024511,0.2252274,0.09393452
1.3455013,0.6532303,1.1735743,0.318812,0.8536042,-0.097154066,0.1382215,-0.14088058,0.12340686,0.056549728,0.79238045,-0.13674924,0.3601277,0.8864784,0.14746335,0.23265518,-0.005096704
1.4334158,0.49816447,1.2039446,0.3813789,0.9733388,0.11345166,-0.046911888,0.11376074,-0.008764118,-0.09337197,0.6574838,0.011285052,0.45958152,0.8647575,0.09989655,0.42200488,-0.0792481
1.3229468,0.78209084,1.2178708,0.3262524,0.90718836,-0.10233106,-0.10427821,-0.08671707,-0.08224174,-0.016227707,0.8008641,0.08569154,0.7059958,0.6654558,-0.13020618,-0.036288552,0.102677494
1.3277135,0.29181644,1.1759992,0.03972502,0.9178949,-0.11676209,0.09178266,-0.060447484,0.050658703,0.056666598,0.7856672,0.13474733,0.42975974,0.90401006,-0.026329301,0.3032102,-0.1461016
1.2236599,0.4383363,1.1813807,0.35501492,0.81047326,-0.074341215,-0.053113602,-0.0004618913,-0.039680243,0.01918681,0.50673234,-0.14162621,0.31811625,0.9940457,0.09662382,0.31345743,-0.14496917
1.3620057,0.60369796,0.9597945,0.002970174,0.67124397,-0.10117395,-0.014035732,0.090178356,0.07065074,-0.0041576326,0.48229265,-0.004233584,0.52611095,0.75553226,0.11255893,0.21125668,0.08584067
1.1360168,0.4036753,1.179919,0.02456341,0.8384088,0.040972695,0.08908315,-0.13919185,-0.03201767,0.1152854,0.82433486,-0.020151868,0.016493578,0.884238,0.018527389,0.3773541,-0.051809266
1.1741749,0.6357324,1.1383954,0.37265074,0.8917687,-0.06438756,0.0835972,-0.09920168,-0.14088795,0.13185856,0.17399868,0.02551949,0.007543713,0.8858764,-0.092917934,0.037901357,0.1352933
1.4297808,0.26121312,1.092031,0.50342184,0.47689193,0.12689239,-0.1315718,0.041970506,0.022254556,0.14381891,0.20033804,0.1130864,0.5848995,0.24958216,-0.13815679,0.2871698,-0.09875812
0.8718665,0.7001993,1.2262996,0.25040787,0.48059502,-0.06428538,0.12106925,0.13016748,-0.06825017,-0.033459127,0.7548008,0.117765814,0.8549613,0.34209883,0.068169475,0.15497416,0.123880774
0.79892457,0.40292573,0.8138648,0.06662886,0.75962126,-0.037328824,-0.12384539,-0.12705979,0.05644451,-0.057444282,0.8664932,-0.088590235,0.5256489,0.7298716,-0.13112622,0.23137961,0.14777043
1.2138019,0.45818666,0.8404777,0.12584117,0.9883173,-0.09201604,0.015463099,-0.04837908,-0.09691259,-0.12055484,0.7561941,0.07639815,0.36844894,0.8588139,0.020952702,0.35555124,-0.13901672
1.4750456,0.58502644,1.0975144,0.4933531,0.8301605,-0.12414276,-0.015298799,-0.031893164,0.06802644,0.03313139,0.4688625,-0.09211394,0.3216922,0.6725551,0.0110658705,0.22064853,-0.102300726
1.2312548,0.4265473,1.190124,0.13262057,0.5364582,-0.0031187087,-0.01893638,0.08433078,0.05604802,0.08041607,0.5894613,0.073439136,0.7880506,0.6207483,-0.07861405,0.22554857,0.01611334
1.2075657,0.46376878,1.1903992,0.27621794,0.8003597,-0.10857949,-0.06679246,0.12359604,-0.03467399,0.104388535,0.97733605,0.016314283,0.3569699,0.9239861,-0.10555242,0.34537703,-0.1289603
1.338777,0.5224876,0.9664039,0.31374258,0.96139497,0.108810216,0.02367182,-0.06504019,-0.050280422,0.07428931,0.6347932,0.12952241,0.5769979,0.8978652,-0.06656513,0.24471043,-0.1215042
1.2636399,0.7362341,1.2763959,0.30288124,0.8571172,-0.13248724,-0.057191223,-0.13356037,0.030655265,0.010894254,0.83301014,0.124830425,0.65972733,0.871719,0.13937068,0.12245249,0.018727884
1.4099232,0.058741413,1.1435636,0.12049465,0.99433076,0.014906898,-0.06875539,-0.119248584,0.00982222,0.044150025,0.93722916,-0.0041604936,0.43463027,0.8725481,-0.065047115,0.28115326,0.094886765
1.3207275,0.5371822,1.2443687,0.14152712,1.0552096,0.05634907,-0.08724683,0.0714874,-0.119870394,0.05107884,0.6559592,0.09627257,0.309551,0.98818946,-0.10086702,0.23907158,-0.069892704
1.2862017,0.42683357,1.0768124,0.23624445,0.95174325,-0.13914764,0.14996588,0.13568768,0.002442509,0.115665376,0.409616,-0.10640518,0.4658808,0.78400826,-0.057563305,0.3179028,0.06063102
1.1749607,0.45435673,1.0968983,0.33668935,0.6332526,-0.019157514,-0.119383164,-0.10955977,-0.053478137,-0.065594494,0.61572295,-0.010997564,0.4817742,0.6106768,0.10428831,0.15631609,0.041024566
0.988174,0.4583842,1.1323988,0.360854,0.856628,0.06576754,0.043331936,-0.0721316,-0.035635278,0.104418755,0.7753012,-0.085862845,0.46384704,0.8099671,0.13014981,0.12312625,-0.011967495
1.3015735,0.29929626,1.0204725,0.2800814,0.9170577,-0.13447067,0.12150282,0.13915965,0.144683,-0.04641881,0.6073384,-0.13324407,0.7097673,0.8809744,-0.12972385,0.1870571,-0.1460875
1.2132913,0.20360515,1.0645273,0.34886962,0.7373449,0.038058043,-0.006677702,-0.07548597,-0.034530222,0.14841196,0.7465132,0.045097873,0.45778522,0.77870977,0.13721287,0.34722826,0.060099974
1.3137971,0.68900967,1.148444,0.37685904,0.9711766,0.09699744,0.14993843,0.062715754,-0.011021167,0.11763278,0.69904786,-0.14054228,0.65571135,0.92263883,0.032076284,0.17878175,-0.010777846
1.5163932,0.5594559,1.2096933,0.3057933,0.69211745,0.011173934,-0.12282719,-0.051061302,-0.0044963956,0.09279217,0.8599191,-0.1483405,0.5686964,0.8964859,-0.06514435,0.17365867,0.07706253
1.2482207,0.35461277,1.2331911,0.20941441,0.99298996,0.13595602,-0.04915048,0.03542936,-0.010762453,0.08416484,0.62751985,0.049499243,0.68449676,0.974257,-0.008852124,-0.022791505,0.04133512
1.4410962,0.30477214,1.1373031,0.2902304,0.7129495,-0.12518798,0.03851071,0.081060514,-0.12384625,-0.058679193,0.77590704,0.11915842,0.3279692,0.68986076,0.057868704,0.23692822,0.094419435
1.133005,0.20194243,1.3316356,0.19345511,0.91532904,0.00073851645,0.03385602,0.012621656,0.061470225,-0.08021899,0.64697444,-0.02641055,0.681648,0.94528615,-0.07486677,0.47185355,0.11967507
1.2421929,0.5749704,1.0661417,0.36197725,0.65825474,0.09303185,-0.11847155,0.026954934,0.10161701,-0.10123432,0.7742209,-0.11324613,0.40932027,0.9383813,-0.035160057,0.34012562,0.047585577
1.1690959,0.7594291,1.0893544,0.41579586,0.9121636,-0.14614092,-0.040463947,0.09453355,0.025040999,0.009103522,0.6779585,-0.04012587,0.66036934,0.8890439,0.13823128,0.3866778,0.022876918
1.2454809,0.37703508,1.0863149,-0.024914749,0.73029786,0.022171497,0.08006866,0.14400306,0.08857906,-0.1340735,0.7618383,-0.08576478,0.66913724,0.7420049,0.034457475,0.041105196,-0.07844526
1.3330199,0.27581578,0.9849754,0.33381233,1.0011346,-0.12591961,0.1370934,-0.10931676,0.10018572,-0.02813562,0.81254834,0.039814457,0.18545033,0.8995217,-0.08108917,0.34931815,-0.11920775
1.351105,0.33430174,1.2112576,0.24111181,0.8692362,0.06912108,-0.046487384,0.073124036,0.08881877,-0.018445909,0.42128098,-0.036943607,0.5551854,0.98889303,-0.074594095,0.30749115,-0.11745408
1.2559578,0.5452243,1.1628413,0.034950927,0.5774624,0.095205516,-0.04326334,0.09987944,-0.100343466,-0.112703584,0.84797096,0.060231015,0.4212004,0.57267094,-0.14705102,0.26026797,-0.028029822
1.0317352,0.6114996,1.0726004,0.45666385,0.9605463,-0.11082774,0.057017684,0.001735732,0.067281514,-0.111170724,0.674268,0.09902382,0.1832169,1.0144655,0.08030936,0.30446902,-0.03873466
1.4972422,0.40380087,0.9380202,0.3028763,0.8344804,0.0935093,0.14612827,-0.09309791,-0.10146293,0.11249071,0.44660032,-0.031062163,0.63242054,0.88332134,-0.040975697,0.3590743,-0.048094638
1.313817,0.79311925,1.106004,0.2667586,0.5776204,0.052836016,0.0013406426,-0.09198044,-0.01248458,0.04864709,0.7516067,-0.052029386,0.58581793,0.45361805,-0.07205135,0.3399557,-0.08298937
1.1595927,0.60275316,1.0965755,0.106415436,0.7533806,-0.051649943,0.12203953,0.028056324,0.114571095,-0.0012334734,0.855544,0.1327441,0.47087523,0.9766729,-0.013468951,-0.008653298,0.053910747
1.2150413,0.30446097,1.1524116,0.051288735,0.8801348,0.109173715,0.06445627,-0.0313681,0.13848463,0.11746001,0.71847963,0.03568995,0.3630215,0.9831593,0.08856851,0.48190922,0.011615217
1.4503365,0.76848257,1.0102739,0.42994794,0.77415144,-0.14064403,0.029399246,-0.12058242,-0.10558355,0.13769788,0.52521384,-0.13042414,0.2459309,0.79173464,-0.14844653,0.44515434,-0.045996472
1.2094499,0.4682306,1.2431176,0.37061638,0.79881024,0.005569771,0.036327362,0.124269426,-0.12603383,0.02028647,0.47383484,-0.020778164,0.7667626,0.6434139,0.076242596,0.37598902,-0.113038525
1.1883622,0.61100966,1.1716584,0.18733747,0.71538496,-0.123796895,-0.113033675,0.030073404,-0.02750972,0.12429744,0.79669404,0.1140157,0.5193318,0.61823595,-0.051636495,0.32862297,0.09373452
1.0209663,0.47085413,0.99834573,0.4408907,1.0338353,-0.11626308,-0.00998497,-0.0960691,-0.1397354,0.06509994,0.70721877,0.13988295,0.38506046,0.80667895,-0.07566823,0.12160147,0.038795367
1.3549905,-0.076307856,1.0006486,0.30112875,0.779094,-0.10612945,0.093534544,0.051630884,-0.12350046,-0.07561684,0.5299384,0.08955231,0.5918965,0.88108385,0.068812355,0.3652585,0.14414236
1.4171532,0.53144544,1.1645106,0.24421702,0.79070187,-0.077468365,-0.09807253,-0.11065337,0.016288579,-0.14061347,0.87251484,-0.02774243,0.5875213,0.5761823,0.10969216,0.39232117,-0.04855331
1.0868952,0.4744435,1.2210519,0.49651632,0.9772247,0.12717924,0.10242215,0.0675101,-0.09949526,-0.014335662,0.9061698,0.10084456,0.5836921,0.8392942,0.13338959,0.116290525,0.13011065
1.2559369,0.44744658,1.0907359,-0.015640445,1.000325,-0.11406939,0.081410006,-0.06068416,-0.13492037,-0.11023976,0.75758123,-0.0017213821,0.8041827,0.87632346,-0.014604107,0.3311154,-0.07412628
1.2519758,0.48187262,1.2026813,0.34030932,0.9923347,0.049803585,0.100509435,-0.105083965,-0.11571043,-0.12324773,0.94258475,0.09283657,0.10116668,0.89770013,0.051074952,0.49911922,0.060966313
1.4001682,0.7859827,1.1082339,0.38923946,0.8885144,0.04547754,-0.092282474,0.14469555,-0.0010337085,-0.017471716,0.3203345,-0.04362627,0.4345966,1.0291713,-0.11952033,0.45491183,0.005608037
1.3535873,0.6412478,1.2925997,0.12512438,0.4215806,-0.04086081,0.05381961,0.096425295,-0.08268296,-0.050599836,0.7105257,-0.053657882,0.6308717,0.6161822,-0.06576394,-0.09028171,0.11672643
0.9082594,0.34275883,1.0273801,0.098426506,0.86216116,0.082295,-0.01121296,-0.14799446,0.098404944,-0.036028847,0.7388295,0.090668485,0.393305,0.73374677,-0.003483355,0.27395093,0.027257413
1.3023098,0.57451534,1.0134321,0.27239117,0.734774,0.07650252,0.058284536,-0.03183929,0.092718154,-0.012667522,0.76853144,0.14867318,0.40796652,0.924587,0.070943505,0.3310238,0.05442728
1.2360017,0.6838857,1.0709231,0.13985023,0.9582544,-0.012552366,-0.053287357,-0.0051114857,0.11235237,-0.1093684,0.7845464,0.12208834,0.57779276,0.9837936,-0.13374147,0.21451557,0.13588655
1.3992925,0.5951216,1.256714,0.30165997,0.8637929,-0.12590343,0.087655544,0.06822562,0.0031816661,-0.113190874,0.6405613,-0.14422184,0.48150513,1.0679115,-0.041250445,0.22028661,0.13385037
1.2464046,0.4434757,1.3292341,0.35227492,0.89827454,-0.08142237,-0.015891716,-0.0682563,0.14021686,0.12981728,0.5873897,-0.07277686,0.4995663,0.9187883,0.118665755,-0.030778825,0.07421616
1.3439013,0.28240347,1.2026126,0.35058266,0.88263416,-0.101267755,0.13166326,-0.08593777,0.08498238,0.1136193,0.8251622,0.093407765,0.4728114,0.8431802,0.03216338,0.32890978,0.12561461
1.1834714,0.45112842,1.155634,0.4859948,0.87935793,0.075458676,-0.0978935,-0.074650615,0.008688226,-0.11213946,0.6046002,0.12594914,0.672966,0.9788821,-0.06528735,0.398275,0.1479924
1.2691865,0.755255,1.2044857,0.43502253,0.8920883,-0.09215765,0.14732227,0.06059806,-0.047598355,-0.025249206,0.7519548,0.01987806,0.7270298,0.7508054,-0.13844702,0.11421862,0.03381473
1.3976209,0.2201776,1.2149693,0.104633145,0.99486333,-0.03647974,0.12973079,0.14207718,0.048305944,0.0339638,0.8879867,0.058898613,0.6956619,0.9520669,0.08109625,0.29442912,0.093093365
1.4559073,0.50424933,1.0652351,0.11120844,0.93555814,-0.057746142,0.08980276,-0.019433647,0.079174235,-0.049496986,0.9475224,-0.06980721,0.40740693,0.8497362,0.131639,0.30908984,-0.05490981
1.3127637,0.44912994,1.1558044,0.32978028,1.0786483,-0.050205432,-0.14358918,0.090822384,-0.12652105,0.012268618,0.632766,0.124204576,0.3097836,0.8935138,-0.09119053,0.31153488,-0.02356878
1.3380187,0.5648213,1.1864984,0.075061895,0.876018,-0.0155285895,0.05045031,0.014731318,0.0028739572,-0.05013474,0.60465926,0.14775091,0.5578167,0.81456125,0.011590615,0.21821088,0.0096437335
1.430439,0.43876833,1.1567492,0.35780138,0.73589474,-0.02678515,0.031395018,0.101208985,0.042901143,0.11667952,0.8280651,0.07160108,0.27138492,0.71928656,-0.09665921,0.083424464,-0.04287442
1.1790181,0.32465202,1.3367257,0.3529268,0.9072437,-0.0061074793,0.10968298,0.14919302,0.14173171,0.059703425,0.43002033,0.042190477,0.51702124,0.9943358,0.034525603,0.28281906,-0.06382095
1.2308221,0.5001095,1.030969,0.1220355,0.7302795,0.038452104,-0.12724069,-0.13648519,0.07805823,-0.06261857,0.59764194,0.13749462,0.6221307,0.76148546,0.10050565,0.49546608,-0.023707807
1.3366946,0.7767104,1.2349735,0.25518703,0.88065505,0.026165053,-0.08729124,0.11308086,-0.047729194,-0.02140288,0.9060126,-0.049233556,0.32057407,0.9610108,0.005063668,0.4000662,0.034461364
1.4356253,0.61785,1.1542714,0.025929056,1.0133297,-0.11085963,-0.11139524,0.13798681,0.14507401,0.022877872,0.6850028,0.07379818,0.4090677,0.8462577,-0.058621578,0.08511481,0.024928734
