A,B,C,D,E,F,G,H,I,J,K,L,M,N,O
0.024326086,0.12698197,-4.507082,0.07317294,0.66928387,-0.07065336,0.3586842,0.14036536,-4.424025,-0.15425035,0.0045352727,-0.13672921,-0.06811919,2.117496,0.39713112
0.12957984,-0.16723858,0.49288893,-0.094335616,0.67662126,-0.012660474,-4.61237,0.113830745,0.4476267,-0.07491877,-0.029017374,0.12395975,-0.07752593,1.9684024,-4.426186
-0.0803119,0.025629349,-4.5899696,0.05882539,0.681172,0.037863776,0.56009835,-0.091873154,-4.6443315,0.038068473,0.05424452,0.018827781,-0.048847854,2.004764,0.4763562
-0.033626407,0.096181914,0.76063275,0.08011845,0.6409677,-0.06888201,-4.7063565,-0.10950934,0.4632369,0.08224441,0.09674832,0.07678771,0.1385651,1.9761705,-4.582758
0.013022199,0.073108286,-4.626627,0.14495304,0.78008354,0.016586632,0.8266245,0.032166123,-4.755955,-0.20177022,0.14688629,-0.018350422,0.04631549,1.994951,0.71586967
0.06330183,-0.05731383,0.91840965,-0.13716003,0.7721672,-0.12390418,-4.741621,-0.040979467,0.92926675,-0.08572172,-0.1287834,0.0074074417,0.08940111,2.0999813,-4.6660113
0.09459539,-0.19625103,-4.908162,0.042956516,0.64054596,-0.0416124,0.82418364,0.091562524,-4.690026,-0.20546514,-0.13209216,-0.04196345,-0.08172099,2.2356558,0.9127491
0.10967168,-0.31953728,0.75365067,0.034324616,0.67187023,-0.097049624,-5.010657,-0.021444008,0.9422943,-0.059224084,-0.025035493,-0.0677842,0.022483319,2.102823,-4.9497128
0.012581587,-0.14838868,-5.019194,0.008225903,0.7235747,-0.07561571,0.81198347,-0.07288165,-5.0779285,-0.09320566,-0.11367678,-0.087853186,-0.05623652,2.0570836,0.7153369
-0.038065627,-0.046390742,0.8329278,0.12466326,0.85705936,0.008454323,-5.139438,0.07740016,0.8381586,-0.036775,0.123137176,0.009802863,0.019327134,2.1206527,-4.9676595
0.13326025,0.10793888,-5.118951,-0.13525844,0.923763,-0.100691274,0.8504522,0.07665469,-5.005407,-0.0063184053,0.05346462,0.08323367,0.111330956,2.0919302,1.0485278
-0.086947635,0.10300021,0.78796643,-0.02479051,1.0400128,0.1455954,-5.029181,-0.13258024,0.8503705,-0.1706879,0.0747952,-0.0016682744,0.05628787,2.197865,-5.040414
0.023307323,-0.16025145,-5.065194,0.050584108,0.9224786,-0.106471434,0.89021087,-0.11572458,-4.9336004,0.10934268,-0.12755018,0.017889917,-0.08614576,2.224671,0.62646
0.112755805,0.18053548,0.9343109,0.13537514,0.93914366,0.10862064,-5.168508,-0.12163475,0.7972103,-0.14936957,0.1094718,0.09108162,-0.030276202,2.3084292,-5.247217
0.13946909,-0.21968791,-5.0922036,0.10197526,0.939077,0.05194524,0.9001626,-0.13552299,-5.051418,0.24924326,0.060686827,0.14662868,-0.042659283,2.4333677,0.70429385
0.0059679747,0.39346564,0.8841584,-0.11426626,1.0307162,-0.008715689,-5.236319,-0.07674891,0.92953527,0.17245474,0.0689321,0.13694465,0.08701579,2.515391,-5.3754125
0.0029860884,0.10841194,-5.224514,0.14450538,1.16648,-0.0033051372,0.9745974,-0.059882767,-5.090268,0.07649997,-0.1130902,0.038682565,0.12222344,2.486858,0.7035227
0.109052,-0.027827792,1.049825,0.03791192,1.018404,0.1261808,-5.309125,-0.08200928,1.1168828,0.14199317,-0.120178565,-0.0243271,-0.015057951,2.3426535,-5.219889
0.103491694,0.21078108,-5.1226034,0.11588985,1.1589063,-0.1288439,1.0506604,0.089430824,-5.2814865,0.047286674,-0.06881642,-0.0777068,0.13081172,2.3111486,0.93597263
0.05176656,-0.07382426,1.0443658,-0.029110514,1.2730889,-0.12608616,-5.1125517,-0.12117611,1.0638638,-0.24603409,0.14928183,-0.05887174,-0.105022185,2.2237487,-4.995061
-0.061934084,-0.28727555,-5.245906,-0.032747306,1.3209858,0.003204137,0.9321458,-0.005089879,-5.1416874,-0.20300096,0.022987053,-0.05183526,-0.08649087,2.2630918,1.042792
0.12474555,-0.114841655,1.0076702,-0.12244612,1.2677108,0.030871704,-5.3177958,-0.14571078,0.97335285,-0.09879439,0.042894244,0.11360642,-0.014076784,2.204869,-5.1796737
0.10940045,-0.17989108,-5.343116,-0.023640007,1.2685189,0.13590151,1.0349463,0.10374275,-5.1715364,0.16188346,0.07451236,0.086324826,-0.12845927,2.139866,0.91938734
-0.074101426,0.103443325,0.99934953,-0.14886881,1.2933828,0.06206225,-5.4012594,0.022797078,0.94664663,-0.013802439,0.03627473,0.10519704,-0.047591776,2.0149367,-5.119216
-0.09454939,0.11112842,-5.644778,0.029115051,1.4174638,0.07774559,1.1287197,0.022514582,-5.2898226,0.052140787,-0.0046922714,0.10904828,-0.14274743,1.8952211,0.89380014
-0.0930215,0.054921776,1.0950035,-0.13366467,1.5220747,0.10354239,-5.5791173,0.06540093,1.0136689,0.21964017,-0.06501773,-0.00097444654,0.014671385,1.8359244,-5.472306
-0.09317335,0.19690958,-5.74497,-0.037155516,1.5486702,0.013246387,1.1851084,-0.13519683,-5.5172877,0.08969055,0.11005908,0.11763182,-0.14321749,1.9671714,1.1681651
-0.09578712,-0.035596356,1.0047842,-0.08625132,1.6816176,-0.043394297,-5.810356,-0.13717616,1.0745914,-0.024426527,-0.020055681,0.031550616,-0.10345045,1.8966376,-5.9001865
-0.06827869,0.05790437,-5.93901,-0.046314865,1.6403135,0.06688121,1.108542,0.0071178377,-5.6698956,-0.028513283,0.12528929,-0.14948058,0.13131961,1.938313,0.8564813
-0.007187173,0.106065154,1.0504596,-0.07599167,1.6851867,0.025930226,-5.86754,-0.06397173,0.9599776,0.1956672,0.07655221,0.023025393,-0.1162453,1.9836612,-6.030047
0.029259145,0.32233053,-5.998859,0.05723916,1.6717296,0.045504034,1.1336869,0.10891473,-5.7602997,0.13414049,-0.13672255,-0.116802394,0.1450324,1.9123584,0.908101
-0.041078888,0.05548378,1.0558879,0.14105904,1.7801607,-0.0030437112,-6.120953,-0.11988337,1.2081671,0.02745244,0.11341789,0.059056506,0.024287105,1.8577383,-5.8693986
-0.070664175,0.0430149,-6.047267,-0.059479415,1.6653703,0.08475302,1.0213449,-0.096249305,-6.1934304,-0.024128541,0.14191252,0.1216228,0.10921118,1.7179319,0.9100559
8.299947e-06,0.064838976,0.90841377,-0.03869153,1.5330029,0.03145729,-6.1740847,-0.081759386,1.015384,0.0043106005,-0.102181345,-0.10927194,0.13875523,1.7687858,-6.1290336
-0.03799083,0.13461146,-6.0743203,-0.11655515,1.5418983,-0.014073044,0.8938918,0.13663387,-6.0458045,0.03362012,0.11674389,-0.10229595,0.04454498,1.7416369,0.8897608
-0.09512593,0.14545223,0.7577156,0.11066276,1.4188024,0.12373218,-5.9493504,0.12005472,0.96865803,0.030851081,-0.07096324,-0.056633934,0.09619965,1.6981766,-5.8462214
0.024505585,0.11043733,-5.732962,0.11893797,1.3356779,-0.09284386,0.7310813,-0.052900337,-5.8909574,0.057448104,-0.017281145,0.060774118,0.052251413,1.8053958,0.9608865
0.080018654,0.0064418763,0.8528871,0.09054412,1.3297293,-0.12705886,-5.758772,-0.045789316,0.68801445,-0.06622197,0.11241609,-0.062240466,0.012562841,1.9431615,-5.8289437
0.12263179,-0.07684825,-5.654787,-0.06844678,1.3940461,0.038878277,0.874645,0.0027693957,-5.784594,-0.0946971,0.0440809,0.087792516,0.039721906,1.8670782,0.7180659
0.06755993,0.00926365,0.8229027,0.14558783,1.3412437,-0.04885163,-5.6509867,-0.13420449,0.8111174,0.16430403,0.12354812,-0.077386685,0.09931807,1.7590921,-5.736368
0.11818081,0.114508286,-5.4475613,0.07285468,1.391251,0.1296033,0.89576113,-0.06884117,-5.745054,0.03543376,0.050719246,-0.1278885,0.08912781,1.6977504,0.63747466
0.0066221803,-0.031239234,0.81930816,0.015248418,1.3402002,0.12930241,-5.391369,0.04285133,0.88488233,0.17659493,0.0260918,-0.027717128,-0.1494152,1.6199379,-5.4614453
0.080971956,0.26021656,-5.396692,0.07926436,1.4177498,0.124368936,0.85123914,-0.14629711,-5.534838,0.19962524,0.04460828,0.11911112,-0.07663388,1.7546415,0.921967
0.114298224,0.10655458,0.79053485,-0.11199322,1.4582838,-0.13956176,-5.424289,0.058490098,0.7208899,0.10919386,-0.006293103,-0.07051587,-0.14014797,1.7470558,-5.4530606
0.14987168,0.22095492,-5.4628215,0.10644525,1.3958704,-0.13484067,0.84946704,-0.09227198,-5.318262,-0.21267062,-0.117220536,0.12635297,-0.07109667,1.8130317,0.88344735
-0.056681767,-0.09807193,0.8608152,-0.115436755,1.2700589,0.031290114,-5.5292583,-0.13572821,0.83598626,-0.13777167,-0.049457096,0.024267465,0.09252779,1.7770627,-5.5883913
-0.031222008,-0.0057093203,-5.5122905,-0.09097952,1.171817,0.048581347,0.75869495,-0.10764614,-5.3893657,0.058664978,-0.12857214,0.0271876,-0.074246034,1.9207165,0.8739593
0.11516845,0.10411787,0.79352605,0.088415876,1.032537,-0.09056038,-5.474383,-0.04234665,0.7672857,0.11644724,-0.015590191,-0.00013972819,0.11726889,1.8566196,-5.7259035
0.1173166,0.030462556,-5.514463,0.13474533,1.1113199,-0.12172804,0.93576676,-0.10134126,-5.352084,0.038800567,0.09861918,-0.11948791,-0.009314537,1.9386791,0.79183596
0.13727933,-0.04562109,1.0198563,0.08445442,0.99462336,-0.09383573,-5.564441,0.064483136,0.94991124,-0.19755384,0.033439383,-0.09355384,-0.13151129,1.8986028,-5.548065
-0.11886045,-0.056388646,-5.5661526,0.14288306,0.85038495,0.14652526,0.8763455,0.128075,-5.441645,-0.15203863,0.11475998,-0.0170466,-0.07593579,1.997937,0.98246914
-0.10692841,-0.06575827,0.9209106,-0.004456818,0.79396105,-0.002162233,-5.521594,-0.055299178,0.82715654,0.06639527,0.030732468,0.088447005,-0.06861223,2.1430209,-5.402058
-0.14238173,-0.070472375,-5.478843,0.07963154,0.85421157,0.099320605,1.0634341,-0.14259547,-5.5396543,0.07139349,-0.09905724,-0.1442287,0.03689532,2.023927,0.84741306
0.08663273,0.048649326,1.1537097,0.14943627,0.98851895,-0.10888575,-5.375646,-0.021925107,1.0435007,0.18114877,-0.09042689,0.06055659,0.1345976,2.149937,-5.7475715
0.0407449,0.27986243,-5.231604,-0.13426629,0.8914777,0.008321375,1.3004525,-0.10024369,-5.351799,-0.030181274,0.13933545,-0.08684387,-0.06974024,2.060455,1.2007682
0.07530226,0.08216272,1.2327394,-0.011707589,0.8099039,0.1315305,-5.224452,0.06516577,1.3704658,0.12202522,-0.042714305,-0.14575933,0.12164658,2.0018487,-5.4172664
0.01268664,0.036614582,-5.259695,-0.03158228,0.93348634,0.030358285,1.2365192,0.08451024,-5.26629,0.16923107,-0.0038060844,0.11448759,-0.05806133,2.0377634,1.2202356
-0.07615984,0.20379408,1.275639,-0.027782664,0.9567774,0.017186895,-5.22338,-0.13824993,1.2361028,0.013069838,0.11624408,-0.0001566112,-0.00010359287,1.9378686,-5.037082
0.09770571,0.14649591,-5.2799234,-0.14038593,0.8248071,0.10123497,1.231428,0.04956919,-5.211901,-0.06420705,-0.13570452,0.13957673,0.12174314,1.9324261,1.1850014
-0.098966524,0.068428755,1.1590126,-0.01507096,0.8415176,0.12551838,-5.2907014,0.09891285,1.1070131,0.0511022,0.034560382,-0.079725266,-0.08817537,1.7884659,-5.2139363
-0.029603526,0.17824188,-5.2252183,0.048567265,0.82922924,0.025582835,1.1630447,0.032794744,-5.198205,0.13887537,0.11437625,-0.08241731,-0.013095513,1.7768583,1.3103046
-0.14573812,0.20110118,1.3102121,0.05804476,0.9083055,-0.028435476,-5.3356347,0.026075363,1.1467102,0.10475044,0.009728432,0.09939346,-0.13036804,1.8003807,-5.071576
0.12901393,0.14743109,-5.245194,0.14793059,0.98580706,0.14444724,1.3212712,-0.02144371,-5.243727,0.10423555,-0.032523967,-0.10862665,-0.032845654,1.8991399,1.3294504
-0.099071056,0.21072775,1.3576306,0.087308556,1.1070764,-0.06471852,-5.3397675,-0.0031445622,1.299809,0.19578047,0.11642894,0.14889097,-0.016543925,1.9963863,-5.322032
0.110192806,0.3120438,-5.3738055,0.11597806,0.9975314,-0.06438128,1.2574778,0.089228034,-5.226848,-0.05727846,0.013032675,-0.06657402,0.06840283,2.0745256,1.2362628
0.10709301,0.018054284,1.2600791,0.0034979433,1.015753,0.009476334,-5.4330587,-0.060684733,1.3656337,-0.0075250044,0.08929691,0.035824984,-0.14537865,2.136779,-5.202036
-0.12752599,0.10092782,-5.4914427,-0.060666047,1.0097339,0.045802042,1.2124534,-0.07867965,-5.3323975,0.0092238635,0.08766095,0.08398029,0.026948422,2.0482018,1.2458463
-0.013760388,0.052760154,1.0971353,-0.027871944,1.0354269,0.05429265,-5.476054,-0.14134043,1.2533901,0.07275404,-0.05471032,-0.14346683,0.007025242,2.083185,-5.4399347
-0.04850509,-0.030802049,-5.582709,0.07264243,1.0508657,0.14322662,1.2234672,0.02068165,-5.501555,0.046068028,-0.083355635,-0.036518365,-0.13556604,2.0942059,0.88325936
-0.11309381,0.1184943,1.3983613,-0.008948624,0.94666773,0.04308839,-5.6788335,0.10708228,1.0994579,0.2701975,-0.14766937,0.07635568,-0.124344304,1.9696562,-5.432896
-0.09755438,0.36878204,-5.771759,0.10881889,0.8598864,0.13767838,1.3751706,-0.1444674,-5.7751074,0.06585069,-0.097254634,0.11340043,-0.09127193,1.8782876,1.5331259
-0.0052292496,-0.05733332,1.5744864,-0.0096478015,0.7643811,-0.07311495,-5.763992,0.0870028,1.3653098,0.15887079,0.13758668,0.08945513,-0.11690281,1.9272407,-5.8418
0.038514286,0.2713793,-5.6536775,-0.047261365,0.8702293,-0.013523489,1.5834448,-0.048649587,-5.863739,-0.11797632,-0.108479664,-0.018278182,-0.13957977,1.9637892,1.7862849
0.04674983,-0.11613576,1.6089872,0.067553,0.9694927,-0.03802275,-5.5221286,-0.10082361,1.4775783,0.04963383,-0.07610092,-0.053422347,0.019697323,1.9102879,-5.843791
-0.04597249,0.04082951,-5.5660233,0.08409643,1.0475135,-0.03276211,1.5108877,-0.075508475,-5.4209447,-0.18322697,0.110329926,-0.09447496,-0.10086241,2.0260468,1.5162475
-0.10080993,-0.08674331,1.5788821,-0.12616803,1.1309283,0.14753526,-5.55942,0.062363133,1.5303477,-0.14373088,-0.12599595,-0.13166611,-0.008007497,2.117511,-5.7623243
-0.110376894,-0.026787132,-5.6577406,-0.030900232,1.2701612,-0.09448151,1.5934577,-0.04834961,-5.563181,0.16531482,0.14636162,0.006448686,-0.081412256,2.0872781,1.6879888
0.113218635,0.26805097,1.5147206,0.07059552,1.3011314,0.029472753,-5.6996565,-0.011295244,1.6317655,-0.16902822,0.11455092,0.060854197,0.047540694,2.1792264,-5.6718884
0.042042926,-0.1317459,-5.5192285,-0.112308815,1.444849,-0.12523784,1.3675646,0.103095025,-5.647535,-0.027464703,-0.14807586,-0.052503705,0.08565444,2.2418313,1.605017
-0.148702,-0.10027388,1.2588674,-0.05308859,1.4000893,0.10501069,-5.6272936,0.056139812,1.2540076,-0.1945475,-0.121934876,0.09223752,0.10428077,2.2067454,-5.324964
0.13446689,-0.17115214,-5.6174555,0.016414642,1.2810513,0.08895506,1.2116746,0.08941592,-5.6860957,0.15755586,0.029356256,-0.07102962,0.060256526,2.1373305,1.306686
-0.025622465,0.23083909,1.2031208,0.05788584,1.2504213,0.09163453,-5.503757,0.04614456,1.3064044,-0.05608286,0.02562666,-0.009205252,-0.026786797,2.1654649,-5.4802084
0.11700696,-0.051223293,-5.5591545,0.0068192184,1.1253028,-0.07544336,1.2036569,-0.02447857,-5.3575206,0.08438584,-0.06455387,0.082503825,0.08097164,2.2127333,1.2866204
0.10401067,0.22718748,1.2568268,0.00921239,1.1008903,-0.02139461,-5.4414635,0.043226287,1.1561017,-0.14777115,-0.134001,-0.00015443563,-0.04441107,2.2734587,-5.72256
-0.07442799,-0.20336989,-5.5254393,-0.02799987,1.169825,0.085075825,1.1263759,0.0836681,-5.457607,0.01618661,-0.080172785,-0.13522561,0.13171557,2.3905375,1.1912141
-0.06383107,0.05627811,0.97089016,0.104092866,1.294549,-0.074501306,-5.434173,-0.14643507,1.2614844,0.038256794,-0.05787465,0.1310843,-0.14228919,2.4923835,-5.364962
0.06576952,-0.09380475,-5.423701,0.088678986,1.3430487,0.09681094,0.910014,0.10746297,-5.504587,-0.0759331,0.10647917,-0.12526089,0.031399965,2.5127814,0.68725884
0.12972891,0.065686494,0.9152323,0.03788662,1.340497,0.14484599,-5.4842324,0.041589722,0.9369203,-0.010427251,0.09444976,-0.13254453,0.00045751035,2.4162734,-5.2839856
-0.12597758,-0.03434503,-5.40512,0.078777015,1.1962774,-0.07326903,0.9145888,-0.1282771,-5.3452916,0.06298801,-0.10011363,0.010260165,0.07611899,2.4383528,0.86792004
-0.11290954,0.17321002,0.93900776,0.07230429,1.1244844,-0.07704488,-5.3581314,0.01205574,1.0312061,-0.18234366,0.12944975,0.062087193,0.08420752,2.4817657,-5.660622
-0.12172287,-0.116250366,-5.17122,0.021448404,1.0386703,-0.10393478,1.0468768,0.081305176,-5.363157,-0.18512455,-0.0169051,-0.033499934,-0.11606021,2.5961041,0.82060385
-0.08660408,-0.319398,0.94686526,-0.065629706,1.0426104,-0.104112625,-5.173916,0.015559077,1.079109,-0.22749679,-0.10961518,0.07882364,-0.123468235,2.7293894,-4.976029
0.1365872,-0.09913649,-5.3285537,0.039061993,0.9736496,0.03400457,0.98164904,-0.08194165,-5.1003985,-0.09680262,0.04637979,0.1239973,-0.1284541,2.640402,0.9699311
-0.0825119,-5.096197e-06,1.0426016,-0.114189975,1.1176913,-0.1410912,-5.268444,0.14772707,1.1153142,-0.049908645,-0.13674884,-0.104203805,0.061452374,2.6927648,-5.5465007
0.1329208,-0.03866128,-5.2680154,0.05023612,1.0435866,0.074811175,1.1279786,0.082349986,-5.273776,-0.11435519,0.047807604,-0.07801146,0.091452375,2.7918935,1.1787186
0.004875347,-0.1492316,1.284574,0.009963632,1.1308928,0.072254136,-5.1464014,0.056695387,1.0640032,0.15170413,0.09457572,-0.045279585,-0.070086785,2.9367418,-5.1728034
-0.028095834,0.2789502,-5.2192073,0.14673477,1.2109535,0.050592855,1.1800387,-0.05613526,-5.1724105,0.056940675,0.033194646,-0.083840154,-0.08075713,2.8622696,1.4303617
0.09761967,-0.0024401993,1.2032548,-0.052972093,1.3092028,-0.14445138,-5.097124,0.11104873,1.1075207,0.16278495,-0.09283711,-0.011043444,-0.076602906,2.772361,-5.2352586
-0.009794012,0.13967891,-5.025176,0.077362746,1.3505675,0.107895195,1.0771725,-0.05568611,-5.108313,-0.2370626,0.03011237,0.053303733,0.0057174712,2.6307662,1.2157149
-0.061767004,-0.18888459,1.0904459,0.12612212,1.3355423,-0.09121594,-4.9094176,-0.021788046,1.204232,0.09300223,0.1248382,0.06608042,0.07925147,2.5805888,-5.0647206
-0.11571932,0.0037133247,-4.766022,-0.13132904,1.3538027,-0.14728296,1.0728185,0.06818582,-4.9542356,0.0025195032,0.028459668,0.06520581,-0.007745832,2.5220761,0.99502355
-0.0041794926,-0.067303404,1.083683,0.0072300136,1.4917308,-0.089283034,-4.797523,0.06735973,1.2071927,-0.25097784,-0.027944148,-0.10591906,0.099604785,2.4747424,-4.720148
-0.06451577,-0.12318674,-4.7082143,0.05470015,1.4645318,-0.10446824,1.0589956,0.09169851,-4.810835,-0.016356051,-0.05178128,0.12806258,0.10420272,2.3251126,1.2741196
-0.066246204,-0.03581567,1.2138218,0.10978952,1.5830305,0.11133924,-4.83323,0.07190892,1.0003756,-0.24379173,0.0096889585,0.11571339,0.06172611,2.4154823,-4.4725127
-0.14679076,-0.1611179,-4.5967293,0.042419046,1.5852425,-0.0765242,1.1441325,-0.074056976,-4.856685,0.03011603,-0.094748825,-0.14702773,-0.044840135,2.354619,1.1714107
0.05894409,0.0017887205,1.1496782,-0.13210592,1.4558854,0.000840351,-4.693657,0.050336704,1.2190266,0.021858305,-0.008495867,0.12047592,0.0364884,2.4599373,-4.7758226
0.13383362,-0.09915664,-4.8908134,-0.12648869,1.4369996,0.056401238,1.1612405,0.07743882,-4.722428,0.059079677,0.059296325,0.12566608,0.008063093,2.5334642,1.1640117
-0.046389826,0.18548927,0.9350186,-0.06120549,1.5351679,-0.1287563,-5.010947,-0.05472227,1.0652497,0.11191349,-0.019286975,-0.12166399,-0.11755758,2.5716028,-4.8316464
-0.11147674,0.083620094,-5.1415377,-0.005798191,1.6121581,-0.10309382,0.9567305,-0.02272065,-5.076973,-0.046911508,-0.008055687,-0.089445755,0.12422907,2.558105,0.8612521
-0.11808342,-0.11924684,0.8232759,-0.026345216,1.6159225,0.037141338,-5.1975956,0.10237482,1.0883565,-0.15087505,-0.068518996,-0.14099702,-0.07873162,2.5238917,-5.0476274
0.10415742,-0.12823944,-5.2596354,-0.13568668,1.5002888,-0.010106027,0.6823399,0.06877129,-5.1488667,-0.0832417,0.07485925,-0.08269297,0.0036130548,2.5662794,0.9308999
0.018125996,0.028390795,0.46449572,-0.014355004,1.4741739,-0.03999503,-5.1587925,-0.021850407,0.7539366,0.07214768,-0.035567954,0.01591003,0.13912368,2.5333416,-5.10472
0.050776735,0.11166607,-5.028893,-0.13538677,1.3889871,0.067225814,0.42192173,-0.058210284,-5.172972,0.075167075,-0.020529732,0.0291989,0.07216151,2.5785587,0.5456971
-0.048472576,0.16313282,0.41018644,-0.042641006,1.4577206,-0.046162874,-5.099841,0.12843448,0.476108,-0.0014012605,0.008609146,0.13957396,0.07189569,2.493785,-5.206743
0.07842626,0.094805166,-5.246006,0.07940626,1.492668,-0.018607467,0.47289032,-0.0035563111,-5.0162153,0.05823475,0.05204557,-0.022079736,-0.13588476,2.5323627,0.68602246
-0.113934025,0.15460676,0.69949627,0.02175188,1.3494111,-0.046039745,-5.160586,0.11947632,0.4466071,-0.11312433,0.092799395,-0.06616949,0.12755707,2.679896,-5.2449203
-0.13405292,-0.15472998,-5.0963445,0.0019483864,1.2212962,0.07953738,0.77910954,0.025282532,-5.095208,0.044788048,-0.14530616,0.14174321,0.013685375,2.7795248,0.70086753
-0.10497294,0.09710039,0.8861854,0.14126098,1.1876185,0.059603333,-5.0362034,-0.13426512,0.7455095,0.12190017,-0.10121958,0.12298888,-0.072038755,2.691161,-5.1394925
-0.14787564,0.2079776,-4.9238377,0.03663145,1.3255974,0.054257795,0.95671564,-0.08515367,-4.944612,-0.04998626,-0.046155773,0.12233174,-0.026989602,2.5989938,0.7140186
-0.008258462,0.07313262,0.99442273,0.093596935,1.3000361,-0.14549834,-4.970927,0.09400235,0.83473945,0.1621281,0.1355716,0.09447464,0.10721052,2.6317492,-5.0912213
0.020402595,0.20277154,-4.7517185,-0.09498715,1.2288778,-0.1463379,0.9999935,-0.05237695,-5.0215335,-0.04014948,0.038101763,-0.13027461,0.1344367,2.517233,1.0077416
0.13080618,-0.16677582,0.8086767,-0.0969982,1.3670404,-0.11762816,-4.893269,-0.061579786,1.0251486,-0.27898157,-0.011949003,-0.0573596,-0.13570757,2.6538835,-4.667123
0.11548412,-0.3497349,-5.007413,-0.13329667,1.328355,-0.06890629,0.91636,-0.0607623,-5.015254,-0.110113785,0.08218731,-0.0276846,0.019324258,2.7177455,0.80012834
-0.07005825,-0.17387617,0.6917193,-0.07769491,1.4674876,0.10708302,-4.899752,0.004942119,1.0430622,-0.21259534,0.07184906,-0.1007956,-0.14918223,2.812297,-4.966963
-0.032625444,-0.10635471,-4.986533,0.13680008,1.5724788,-0.08959371,0.6517534,-0.097837016,-4.8517947,0.1764766,-0.06377183,0.0044245124,-0.020077646,2.8649442,0.6090601
0.10022506,0.18009935,0.8774172,0.14028916,1.5913993,-0.0771372,-5.068737,0.12520319,0.6970447,-0.025740504,-0.011937633,0.02447465,-0.027696542,2.9773097,-5.1426544
-0.14991553,0.0055256635,-4.8424597,0.022641063,1.6092676,-0.024369061,0.76414245,0.12869582,-5.0897703,-0.03422366,0.13449535,0.113802314,0.13720289,2.8313696,1.080529
-0.12180765,-0.14498073,0.7281666,0.027133942,1.5378062,0.07701264,-4.809478,0.13837129,0.69150496,0.0666485,0.04244794,-0.061450876,0.09922597,2.8967776,-4.8520927
-0.12531552,0.09441276,-4.857992,0.010828182,1.508506,0.0122464,0.64827967,0.02111201,-4.8687925,0.038773388,-0.12769045,0.06091857,-0.11944008,2.863745,0.7311379
-0.0986219,0.04437287,0.696779,0.055323347,1.5587478,0.09279807,-4.7568116,-0.109395936,0.6258838,-0.08609918,-0.09272395,-0.053129107,-0.048734665,2.7648847,-4.811834
-0.06968969,-0.19268745,-4.801102,-0.0009456277,1.5866648,0.12507051,0.69349545,0.13495949,-4.736085,-0.0072911084,-0.019739464,0.10421488,-0.003481403,2.7689154,0.7308868
-0.106416754,0.12241018,0.663493,-0.13188055,1.5792129,0.05844748,-4.8077736,0.006085545,0.7862642,0.2740471,-0.03158305,0.07776412,0.11661568,2.7421176,-4.675955
0.025285617,0.22261459,-4.862632,-0.09250285,1.70558,0.14232305,0.7017114,-0.0140379965,-4.8670177,0.18573996,0.06273112,0.13583803,0.06697795,2.6087337,0.564233
0.11953464,0.07267299,0.7001022,-0.13067964,1.791397,-0.04984469,-4.98453,0.11215204,0.69514394,0.056010507,0.03772232,-0.14725308,-0.13703746,2.7255836,-4.933282
-0.057201862,0.10738567,-5.162764,-0.080338866,1.6431217,-0.07156998,0.64520603,-0.06568256,-5.057494,0.029581957,-0.020990327,0.10140142,-0.12608528,2.7753763,0.68507504
-0.091972396,0.06850847,0.5414346,-0.1489299,1.559048,0.005176425,-5.209012,0.08595078,0.7489033,0.05545786,-0.020892695,0.08109915,-0.051213652,2.8205142,-5.2484484
-0.12726268,-0.090051204,-5.459254,-0.019052997,1.5006728,-0.05339007,0.63856757,0.07837841,-5.243916,0.088427454,-0.121857,0.057535365,0.024138704,2.9515567,0.67839146
0.09274043,-0.049948394,0.5027831,-0.0730534,1.5320776,-0.09326962,-5.429191,0.06937283,0.7328082,-0.08748184,-0.038211733,-0.017482877,-0.040654354,3.0905087,-5.3246865
0.13866553,0.018786147,-5.5402126,0.0660072,1.4211498,0.023597866,0.5519486,-0.042875253,-5.5114164,-0.2114977,-0.007750526,0.14284644,-0.038487755,3.2239852,0.5486926
-0.007511705,-0.14445186,0.47678447,0.10640094,1.2864069,-0.08841695,-5.393868,-0.05494888,0.6609192,0.049652472,0.005145788,0.013776332,-0.11804952,3.3409257,-5.50274
-0.1310027,0.18253179,-5.2451086,0.12951261,1.2131892,-0.066076845,0.52804124,0.09084366,-5.2765303,-0.114368506,0.014461741,-0.08233969,-0.05257956,3.3335283,0.51901126
0.042218655,-0.0259979,0.7993285,0.009044141,1.1398181,-0.11266914,-5.1447797,-0.11194463,0.40533888,0.029297411,-0.043720596,-0.09836619,-0.032381043,3.2634714,-5.2644506
-0.11693132,-0.12026122,-5.160826,0.1273402,1.0950513,0.07214826,0.78209746,-0.13084346,-5.2224526,-0.09516342,-0.11771958,0.14623469,0.0734988,3.1909757,0.71285367
0.13504818,-0.086909816,0.91695404,-0.07507766,1.1961787,0.023377419,-5.0620155,-0.13894632,0.7308647,-0.013471216,-0.032921307,0.01877217,-0.059198342,3.295754,-5.428067
-0.08059928,0.097091645,-5.199226,0.054326445,1.3375865,0.07748845,1.0451853,-0.003811419,-4.9134407,-0.08759029,0.08718181,0.13712692,0.012860805,3.2180521,0.8202844
0.0067645162,0.025568083,1.0515896,-0.0030743778,1.3870366,0.04381086,-5.06817,-0.08051151,1.1688589,0.09259719,0.14957237,-0.1413989,0.08728774,3.2866533,-5.1421714
